Times,Euclidean Distance [m],Mahalanobis Distance [m],Pc
764405999.8894379,7827.792315220361,474.2547786786086,0.0
764405999.8895379,7827.513792759406,456.7232929268801,0.0
764405999.889638,7827.235291705322,487.5772774778051,0.0
764405999.889738,7826.956812060746,476.7000418379508,0.0
764405999.889838,7826.6783538239415,502.90153148898304,0.0
764405999.889938,7826.3999170048855,464.64710785049425,0.0
764405999.890038,7826.121501602017,506.04989527010326,0.0
764405999.890138,7825.843107617624,491.74929247865003,0.0
764405999.890238,7825.564735053991,461.0904912719478,0.0
764405999.8903381,7825.286383910432,485.3066476219466,0.0
764405999.8904381,7825.008054195176,490.8514352825121,0.0
764405999.8905381,7824.729745907364,500.5091231830783,0.0
764405999.8906381,7824.451459049632,485.40024638344494,0.0
764405999.8907381,7824.173193623916,481.6549457024308,0.0
764405999.8908381,7823.894949632854,502.8518112969079,0.0
764405999.8909382,7823.616727078557,494.62970001969046,0.0
764405999.8910382,7823.338525963313,497.5701625419502,0.0
764405999.8911382,7823.060346288533,503.94995996084225,0.0
764405999.8912382,7822.782188058256,489.442509145554,0.0
764405999.8913382,7822.504051273892,497.057064325657,0.0
764405999.8914382,7822.225935937731,495.92347620991325,0.0
764405999.8915383,7821.947842051185,438.70817982567564,0.0
764405999.8916383,7821.669769615144,496.4923377169308,0.0
764405999.8917383,7821.391718637317,502.775574311312,0.0
764405999.8918383,7821.11368911667,502.0877780782598,0.0
764405999.8919383,7820.835681054965,502.1905408544027,0.0
764405999.8920383,7820.557694456065,470.91029886165535,0.0
764405999.8921384,7820.279729318417,501.7997914086851,0.0
764405999.8922384,7820.001785650247,505.74679717904667,0.0
764405999.8923384,7819.72386345,500.88816038105267,0.0
764405999.8924384,7819.445962721717,494.83865641606343,0.0
764405999.8925384,7819.168083466632,503.04982965768704,0.0
764405999.8926384,7818.890225684418,499.5505415657159,0.0
764405999.8927385,7818.6123893820795,488.0619320683507,0.0
764405999.8928385,7818.334574561039,498.73372555286204,0.0
764405999.8929385,7818.056781222357,492.7272506913753,0.0
764405999.8930385,7817.779009368676,468.2996148908208,0.0
764405999.8931385,7817.5012589982625,490.2807227354708,0.0
764405999.8932385,7817.223530121103,486.3428589813308,0.0
764405999.8933386,7816.945822735639,499.21226512224575,0.0
764405999.8934386,7816.668136844162,468.52147320485153,0.0
764405999.8935386,7816.390472448088,476.1520881327767,0.0
764405999.8936386,7816.112829548309,499.5130853631064,0.0
764405999.8937386,7815.835208152538,493.5539237769457,0.0
764405999.8938386,7815.557608259743,483.76252669650034,0.0
764405999.8939387,7815.280029872565,502.3648662196205,0.0
764405999.8940387,7815.002472992947,477.145528068021,0.0
764405999.8941387,7814.724937620556,481.8796021192323,0.0
764405999.8942387,7814.447423763456,487.47441772622005,0.0
764405999.8943387,7814.1699314209645,502.03636856383787,0.0
764405999.8944387,7813.8924605944985,506.5784153395085,0.0
764405999.8945388,7813.615011288102,473.930173072762,0.0
764405999.8946388,7813.337583500218,500.08863855488215,0.0
764405999.8947388,7813.060177238913,493.76580787275725,0.0
764405999.8948388,7812.782792502976,491.5372784943369,0.0
764405999.8949388,7812.505429296106,497.82562689493415,0.0
764405999.8950388,7812.2280876200675,471.5517568023727,0.0
764405999.8951389,7811.950767473832,490.9552716174065,0.0
764405999.8952389,7811.67346886511,499.6752478692789,0.0
764405999.8953389,7811.3961917948045,464.5589212283178,0.0
764405999.8954389,7811.118936264329,464.3614993758677,0.0
764405999.8955389,7810.841702275978,492.1708348044944,0.0
764405999.895639,7810.564489831168,497.7320182065768,0.0
764405999.895739,7810.287298933948,495.89206568682107,0.0
764405999.895839,7810.01012958556,486.42161257213587,0.0
764405999.895939,7809.7329817886475,470.00997784915864,0.0
764405999.896039,7809.455855544279,502.34830591295236,0.0
764405999.896139,7809.178750856853,474.24212668941715,0.0
764405999.896239,7808.901667727437,470.5371198369358,0.0
764405999.896339,7808.624606158675,506.04632675871204,0.0
764405999.8964391,7808.347566148837,505.60522038258296,0.0
764405999.8965391,7808.070547707921,476.33154606179306,0.0
764405999.8966391,7807.79355083437,480.19874030326764,0.0
764405999.8967391,7807.51657553048,494.3150443475788,0.0
764405999.8968391,7807.239621797669,473.7574720440512,0.0
764405999.8969392,7806.962689636839,490.60555924013727,0.0
764405999.8970392,7806.685779055707,503.1244272002587,0.0
764405999.8971392,7806.408890053245,494.4280783603773,0.0
764405999.8972392,7806.132022631222,487.71404292053296,0.0
764405999.8973392,7805.855176793338,485.97709122834397,0.0
764405999.8974392,7805.578352538386,503.68181525344806,0.0
764405999.8975393,7805.301549874442,494.76681630426407,0.0
764405999.8976393,7805.024768800824,474.6372123169459,0.0
764405999.8977393,7804.748009318953,462.080176918509,0.0
764405999.8978393,7804.471271432882,446.2322639513672,0.0
764405999.8979393,7804.194555141053,486.5216744764646,0.0
764405999.8980393,7803.91786045154,499.42859072589573,0.0
764405999.8981394,7803.6411873631405,467.4081239563984,0.0
764405999.8982394,7803.364535879554,483.0122814845351,0.0
764405999.8983394,7803.087906002551,484.5119234017327,0.0
764405999.8984394,7802.811297731105,497.52585038080315,0.0
764405999.8985394,7802.534711072938,493.3380891461343,0.0
764405999.8986394,7802.258146028952,477.96990399682255,0.0
764405999.8987395,7801.981602600567,470.9711601785746,0.0
764405999.8988395,7801.705080790085,450.19844103584313,0.0
764405999.8989395,7801.4285805957725,479.00900883435844,0.0
764405999.8990395,7801.152102027988,489.33515496946364,0.0
764405999.8991395,7800.875645084826,497.0150912495837,0.0
764405999.8992395,7800.599209768934,503.6651646365445,0.0
764405999.8993396,7800.322796081387,496.50056244252767,0.0
764405999.8994396,7800.046404023612,491.5898229969512,0.0
764405999.8995396,7799.770033602633,495.0834423530873,0.0
764405999.8996396,7799.493684818122,504.2276476292709,0.0
764405999.8997396,7799.21735767133,491.45376326163654,0.0
764405999.8998396,7798.94105216631,472.4630933103287,0.0
764405999.8999397,7798.664768301508,469.75528749334154,0.0
764405999.9000397,7798.388506085003,502.3620747319312,0.0
764405999.9001397,7798.112265515591,478.05769793587785,0.0
764405999.9002397,7797.83604659698,501.5776943426969,0.0
764405999.9003397,7797.55984933094,491.3948096403684,0.0
764405999.9004397,7797.283673719423,488.2280371273208,0.0
764405999.9005398,7797.007519764203,500.9561732649624,0.0
764405999.9006398,7796.731387468109,504.00160473011795,0.0
764405999.9007398,7796.4552768346675,492.3894441011077,0.0
764405999.9008398,7796.1791878649565,494.358279916952,0.0
764405999.9009398,7795.903120560746,500.6571489187653,0.0
764405999.9010398,7795.627074925043,503.1687551843737,0.0
764405999.9011399,7795.351050960853,503.4436859734182,0.0
764405999.9012399,7795.075048669947,503.8779143407361,0.0
764405999.9013399,7794.799068054281,476.74588999204343,0.0
764405999.9014399,7794.523109115626,506.1572215298955,0.0
764405999.9015399,7794.247171857693,493.11217734555504,0.0
764405999.9016399,7793.971256282253,490.8695483993837,0.0
764405999.90174,7793.695362388286,507.28198725721955,0.0
764405999.90184,7793.419490183521,492.6527309189645,0.0
764405999.90194,7793.143639668688,506.7601190905725,0.0
764405999.90204,7792.8678108455615,487.281392535351,0.0
764405999.90214,7792.592003716271,500.6372270422223,0.0
764405999.90224,7792.316218279091,485.75905727180464,0.0
764405999.90234,7792.040454544384,485.81525848109936,0.0
764405999.9024401,7791.764712510251,473.1574815922261,0.0
764405999.9025401,7791.488992179343,504.27420169273563,0.0
764405999.9026401,7791.213293552739,498.20720067108783,0.0
764405999.9027401,7790.937616631867,471.8688968518481,0.0
764405999.9028401,7790.661961423764,489.7515309779986,0.0
764405999.9029402,7790.386327928103,505.4176107509717,0.0
764405999.9030402,7790.110716145965,473.79731498264573,0.0
764405999.9031402,7789.835126081756,476.85079616951845,0.0
764405999.9032402,7789.559557733751,472.7609429169177,0.0
764405999.9033402,7789.28401111004,484.9243357015758,0.0
764405999.9034402,7789.008486209418,505.3401584674011,0.0
764405999.9035403,7788.7329830356,505.8565962101929,0.0
764405999.9036403,7788.45750159036,490.8286577888203,0.0
764405999.9037403,7788.182041872677,486.28509816794866,0.0
764405999.9038403,7787.906603890285,497.9100198960886,0.0
764405999.9039403,7787.631187643042,505.3979221479601,0.0
764405999.9040403,7787.355793134478,468.3938429412667,0.0
764405999.9041404,7787.080420365676,448.39595361950984,0.0
764405999.9042404,7786.80506933543,476.5805809004419,0.0
764405999.9043404,7786.5297400527115,503.1573344325895,0.0
764405999.9044404,7786.254432517552,482.42066645012846,0.0
764405999.9045404,7785.979146731727,501.5733831320075,0.0
764405999.9046404,7785.70388269632,505.26732925737446,0.0
764405999.9047405,7785.42864041188,505.2519899413603,0.0
764405999.9048405,7785.153419887209,507.1717153981197,0.0
764405999.9049405,7784.8782211211,487.91661383106504,0.0
764405999.9050405,7784.603044115515,491.528040055986,0.0
764405999.9051405,7784.3278888722325,484.60256610896903,0.0
764405999.9052405,7784.052755394967,488.9567172353722,0.0
764405999.9053406,7783.777643685324,458.69750841091167,0.0
764405999.9054406,7783.502553745782,507.45576090333145,0.0
764405999.9055406,7783.227485577428,492.11795296061393,0.0
764405999.9056406,7782.95243918467,506.0730963995965,0.0
764405999.9057406,7782.677414568594,488.79032004997464,0.0
764405999.9058406,7782.402411731856,507.2268086339401,0.0
764405999.9059407,7782.127430675539,463.6422250782167,0.0
764405999.9060407,7781.852471404053,469.2248646069862,0.0
764405999.9061407,7781.577533918487,494.0269635775568,0.0
764405999.9062407,7781.302618221492,475.60723764083156,0.0
764405999.9063407,7781.027724314155,469.8994203854917,0.0
764405999.9064407,7780.752852200717,499.5818841285039,0.0
764405999.9065408,7780.4780018827805,489.1214071180128,0.0
764405999.9066408,7780.203173362309,507.3469584524546,0.0
764405999.9067408,7779.92836664108,505.5444992095386,0.0
764405999.9068408,7779.653581722816,496.16360848024715,0.0
764405999.9069408,7779.378818609294,488.20295148940016,0.0
764405999.9070408,7779.104077299498,485.17058711009224,0.0
764405999.9071409,7778.829357801167,499.6351339475231,0.0
764405999.9072409,7778.554660114164,504.23533059719995,0.0
764405999.9073409,7778.2799842420245,490.2804919952102,0.0
764405999.9074409,7778.005330185836,504.62842961836606,0.0
764405999.9075409,7777.73069794422,500.94974660055647,0.0
764405999.9076409,7777.456087526504,507.9812868370976,0.0
764405999.907741,7777.181498932549,482.9648318918435,0.0
764405999.907841,7776.906932164138,493.3284545835633,0.0
764405999.907941,7776.632387222355,505.12980041256446,0.0
764405999.908041,7776.357864107754,489.71294669508,0.0
764405999.908141,7776.083362829145,505.64148459651744,0.0
764405999.908241,7775.808883385324,493.09155585040514,0.0
764405999.908341,7775.534425777381,488.2743114110613,0.0
764405999.9084411,7775.259990008852,498.5951974420574,0.0
764405999.9085411,7774.985576079601,504.9954156945599,0.0
764405999.9086411,7774.711183997198,491.50417139789715,0.0
764405999.9087411,7774.436813761146,507.4960989842846,0.0
764405999.9088411,7774.162465372536,507.66218710501664,0.0
764405999.9089411,7773.888138835781,498.14304290144986,0.0
764405999.9090412,7773.613834148991,487.02425662219144,0.0
764405999.9091412,7773.339551320788,471.0626441055124,0.0
764405999.9092412,7773.065290349279,508.1050772663941,0.0
764405999.9093412,7772.791051238881,506.8820355338058,0.0
764405999.9094412,7772.516833990684,478.26036446389605,0.0
764405999.9095412,7772.2426386043635,498.1831537502631,0.0
764405999.9096413,7771.968465086976,505.5081304926929,0.0
764405999.9097413,7771.694313439784,480.10438813367773,0.0
764405999.9098413,7771.420183664394,500.883083534414,0.0
764405999.9099413,7771.146075762777,502.227136242573,0.0
764405999.9100413,7770.871989736713,498.93447827945175,0.0
764405999.9101413,7770.597925589929,485.10035948455663,0.0
764405999.9102414,7770.323883324208,507.0111016417257,0.0
764405999.9103414,7770.04986294152,485.2711881694974,0.0
764405999.9104414,7769.775864443643,498.5553515159281,0.0
764405999.9105414,7769.5018878334295,485.2816772429121,0.0
764405999.9106414,7769.227933114418,487.8013000033356,0.0
764405999.9107414,7768.954000287703,475.7138668786212,0.0
764405999.9108415,7768.68008935489,482.4557165225242,0.0
764405999.9109415,7768.406200319347,487.26137350548566,0.0
764405999.9110415,7768.132333183927,499.8769984550371,0.0
764405999.9111415,7767.858487950409,477.9630841701385,0.0
764405999.9112415,7767.584664619888,493.1859191192535,0.0
764405999.9113415,7767.310863195902,496.4427263884755,0.0
764405999.9114416,7767.0370836813045,477.026987187455,0.0
764405999.9115416,7766.763326077877,469.56661727737463,0.0
764405999.9116416,7766.489590386712,462.5450789290949,0.0
764405999.9117416,7766.215876611179,481.2391183567232,0.0
764405999.9118416,7765.9421847544745,479.57953151693545,0.0
764405999.9119416,7765.668514818036,498.7390448665239,0.0
764405999.9120417,7765.394866803474,502.4547983724216,0.0
764405999.9121417,7765.121240713641,506.4313032930235,0.0
764405999.9122417,7764.847636552079,502.9168035914,0.0
764405999.9123417,7764.5740543168995,507.43581759139636,0.0
764405999.9124417,7764.300494016731,507.11701255714235,0.0
764405999.9125417,7764.026955649684,480.7607532303654,0.0
764405999.9126418,7763.7534392201815,442.6079303547898,0.0
764405999.9127418,7763.479944729318,468.697788454316,0.0
764405999.9128418,7763.206472176599,446.80131050971073,0.0
764405999.9129418,7762.9330215694345,502.7871434682224,0.0
764405999.9130418,7762.659592908915,497.5707673392846,0.0
764405999.9131418,7762.386186196654,483.2475872537736,0.0
764405999.9132419,7762.112801434628,504.9249892886757,0.0
764405999.9133419,7761.839438621633,499.9405520803678,0.0
764405999.9134419,7761.566097767375,469.3221497019883,0.0
764405999.9135419,7761.292778870654,471.394206284483,0.0
764405999.9136419,7761.019481933445,485.9652269885818,0.0
764405999.913742,7760.74620695753,495.6773922354538,0.0
764405999.913842,7760.472953942784,489.4094989423729,0.0
764405999.913942,7760.199722898547,448.554374359267,0.0
764405999.914042,7759.926513823276,465.164425204282,0.0
764405999.914142,7759.653326718409,497.0233904791308,0.0
764405999.914242,7759.380161587318,507.6552770789413,0.0
764405999.914342,7759.107018429878,489.39563520155014,0.0
764405999.9144421,7758.833897253841,496.3383773477689,0.0
764405999.9145421,7758.560798057323,501.9077021294764,0.0
764405999.9146421,7758.287720843865,506.2407652986509,0.0
764405999.9147421,7758.014665616327,483.92648704636457,0.0
764405999.9148421,7757.741632376493,500.3214579254706,0.0
764405999.9149421,7757.468621125462,482.7158015210444,0.0
764405999.9150422,7757.195631866607,496.648462000056,0.0
764405999.9151422,7756.92266460313,457.0254068750284,0.0
764405999.9152422,7756.649719336474,498.3908709996817,0.0
764405999.9153422,7756.37679606808,505.9603805559826,0.0
764405999.9154422,7756.103894801148,506.96844043994236,0.0
764405999.9155422,7755.831015539056,507.031475162024,0.0
764405999.9156423,7755.558158282904,503.346760871427,0.0
764405999.9157423,7755.285323034472,496.1182828088461,0.0
764405999.9158423,7755.012509796627,485.8589647886635,0.0
764405999.9159423,7754.73971857291,498.59176787706514,0.0
764405999.9160423,7754.466949364423,491.77614632534153,0.0
764405999.9161423,7754.194202173663,492.1024463034781,0.0
764405999.9162424,7753.921477002069,500.43631446252704,0.0
764405999.9163424,7753.648773853728,479.2207178063477,0.0
764405999.9164424,7753.376092730083,490.341045246121,0.0
764405999.9165424,7753.103433633457,496.3095415407494,0.0
764405999.9166424,7752.830796565463,484.8800793943713,0.0
764405999.9167424,7752.558181529847,505.22273773283376,0.0
764405999.9168425,7752.285588528394,462.1615888905464,0.0
764405999.9169425,7752.013017563087,484.50800403498863,0.0
764405999.9170425,7751.74046863571,471.5459770520095,0.0
764405999.9171425,7751.46794174614,503.0846394337761,0.0
764405999.9172425,7751.19543690373,508.58585705434047,0.0
764405999.9173425,7750.922954106935,479.77759737645675,0.0
764405999.9174426,7750.650493357199,496.05318009980056,0.0
764405999.9175426,7750.378054657728,505.0101601552804,0.0
764405999.9176426,7750.105638008743,487.9206372621775,0.0
764405999.9177426,7749.833243417831,500.23972751064383,0.0
764405999.9178426,7749.56087088311,491.3012441954326,0.0
764405999.9179426,7749.288520408127,486.95493001348217,0.0
764405999.9180427,7749.01619199575,480.418456771109,0.0
764405999.9181427,7748.743885644774,478.736332822931,0.0
764405999.9182427,7748.471601362282,497.44952857004506,0.0
764405999.9183427,7748.199339148662,491.0421667744598,0.0
764405999.9184427,7747.927099007123,506.7148903031627,0.0
764405999.9185427,7747.65488093911,455.92839967272744,0.0
764405999.9186428,7747.38268494308,471.77126481594144,0.0
764405999.9187428,7747.110511028217,502.20815800994274,0.0
764405999.9188428,7746.838359194911,480.39733472211407,0.0
764405999.9189428,7746.56622944427,484.1586521003039,0.0
764405999.9190428,7746.294121778078,489.1222039985364,0.0
764405999.9191428,7746.022036196217,473.13941900284505,0.0
764405999.9192429,7745.749972708042,491.9131178953242,0.0
764405999.9193429,7745.477931312011,506.04813155037743,0.0
764405999.9194429,7745.205912009569,482.6915439591582,0.0
764405999.9195429,7744.933914803928,508.6216879989064,0.0
764405999.9196429,7744.661939695307,508.14662370900436,0.0
764405999.919743,7744.3899866911315,497.5403760599681,0.0
764405999.919843,7744.118055790741,503.59858845801176,0.0
764405999.919943,7743.846146995752,481.8455518261903,0.0
764405999.920043,7743.574260309916,503.2872500800868,0.0
764405999.920143,7743.302395735021,476.1774046031679,0.0
764405999.920243,7743.030553273055,485.72805172986256,0.0
764405999.920343,7742.758732925638,494.6999119266009,0.0
764405999.920443,7742.486934695979,502.90292974303344,0.0
764405999.9205431,7742.215158587288,496.54538808420745,0.0
764405999.9206431,7741.943404601016,492.8311264894934,0.0
764405999.9207431,7741.671672738607,470.63857564081894,0.0
764405999.9208431,7741.399963003276,484.6683767593069,0.0
764405999.9209431,7741.128275398232,484.85885408937503,0.0
764405999.9210432,7740.856609925096,499.4995640581608,0.0
764405999.9211432,7740.584966584975,497.38444397354857,0.0
764405999.9212432,7740.313345381419,487.359068343876,0.0
764405999.9213432,7740.041746317304,467.5842415630775,0.0
764405999.9214432,7739.770169394248,485.6453140895213,0.0
764405999.9215432,7739.4986146137,484.6174101133184,0.0
764405999.9216433,7739.22708197887,474.89875352153337,0.0
764405999.9217433,7738.955571492975,501.5418881224471,0.0
764405999.9218433,7738.684083157461,501.1362815528081,0.0
764405999.9219433,7738.412616973779,501.61655516553844,0.0
764405999.9220433,7738.141172945142,500.29893666943065,0.0
764405999.9221433,7737.8697510749325,497.4103899160302,0.0
764405999.9222434,7737.598351364263,506.9017041188959,0.0
764405999.9223434,7737.32697381492,498.83063849518794,0.0
764405999.9224434,7737.05561842679,451.420767642649,0.0
764405999.9225434,7736.784285209237,477.6229901463646,0.0
764405999.9226434,7736.512974160721,486.7900521853401,0.0
764405999.9227434,7736.241685282692,488.1328018334157,0.0
764405999.9228435,7735.970418578363,496.6071436699595,0.0
764405999.9229435,7735.699174047962,483.3355823111751,0.0
764405999.9230435,7735.427951698916,506.1917456530018,0.0
764405999.9231435,7735.156751529691,507.1543828882259,0.0
764405999.9232435,7734.8855735436655,481.6025360529723,0.0
764405999.9233435,7734.614417742839,498.39103294300946,0.0
764405999.9234436,7734.343284127772,488.0503467615152,0.0
764405999.9235436,7734.07217270556,495.86723732926987,0.0
764405999.9236436,7733.801083474833,502.7049724359046,0.0
764405999.9237436,7733.530016438806,504.8026516444165,0.0
764405999.9238436,7733.258971600697,483.7227378668844,0.0
764405999.9239436,7732.987948958965,496.55410717977776,0.0
764405999.9240437,7732.716948521045,501.420592087491,0.0
764405999.9241437,7732.445970287162,472.54990864694645,0.0
764405999.9242437,7732.175014260533,460.7844108593346,0.0
764405999.9243437,7731.904080442779,470.8049857089685,0.0
764405999.9244437,7731.633168832022,495.47938936235727,0.0
764405999.9245437,7731.3622794378025,499.9615593309854,0.0
