Times,Euclidean Distance [m],Mahalanobis Distance [m],Pc
764413199.1225748,5615.980102340072,32.95324082238061,0.0
764413199.1226748,5615.490176012206,33.310859954418035,0.0
764413199.1227748,5615.000250587611,33.413241360256926,0.0
764413199.1228749,5614.510326064988,32.961017180698946,0.0
764413199.1229749,5614.020402447648,33.15150639029942,0.0
764413199.1230749,5613.530479736373,33.50688505694896,0.0
764413199.1231749,5613.040557927235,32.66686884283021,0.0
764413199.1232749,5612.550637022552,33.33796834133583,0.0
764413199.1233749,5612.06071702256,32.94936155463614,0.0
764413199.123475,5611.5707979275,33.29633616921998,0.0
764413199.123575,5611.0808797396885,32.66023958533425,0.0
764413199.123675,5610.590962455266,33.08518805119711,0.0
764413199.123775,5610.101046076485,33.13395349809078,0.0
764413199.123875,5609.611130603581,33.51058582887876,0.0
764413199.123975,5609.121216036725,32.70613859765787,0.0
764413199.124075,5608.631302376221,33.29170937387358,0.0
764413199.1241751,5608.141389624391,32.70009188623182,0.0
764413199.1242751,5607.651477777306,32.54291732008979,0.0
764413199.1243751,5607.161566837288,32.66233199799361,0.0
764413199.1244751,5606.671656804572,33.31495411428371,0.0
764413199.1245751,5606.18174767786,33.37607009196847,0.0
764413199.1246752,5605.691839462549,33.57074695349233,0.0
764413199.1247752,5605.201932153172,33.00136394389569,0.0
764413199.1248752,5604.71202575205,32.425432053169054,0.0
764413199.1249752,5604.222120257884,32.84400207153092,0.0
764413199.1250752,5603.732215673987,32.20592836322077,0.0
764413199.1251752,5603.242311999062,32.96319718343631,0.0
764413199.1252753,5602.752409235497,32.89554403192593,0.0
764413199.1253753,5602.262507377757,33.035938915905085,0.0
764413199.1254753,5601.772606431242,32.424839944831334,0.0
764413199.1255753,5601.282706394583,32.916089084671924,0.0
764413199.1256753,5600.792807268088,32.959990507783864,0.0
764413199.1257753,5600.302909054078,32.59982403989732,0.0
764413199.1258754,5599.813011748625,33.23365951631915,0.0
764413199.1259754,5599.323115354053,33.13316916165653,0.0
764413199.1260754,5598.833219870599,33.22030473275145,0.0
764413199.1261754,5598.343325298505,32.199355479624636,0.0
764413199.1262754,5597.853431640092,33.09445387585842,0.0
764413199.1263754,5597.363538891432,33.177542075436804,0.0
764413199.1264755,5596.873647054849,33.487730257229096,0.0
764413199.1265755,5596.383756130583,33.05778648426959,0.0
764413199.1266755,5595.893866118871,33.32782139270616,0.0
764413199.1267755,5595.403977019955,32.341329658232524,0.0
764413199.1268755,5594.914088836226,33.27208148621841,0.0
764413199.1269755,5594.424201563689,33.38318829227538,0.0
764413199.1270756,5593.934315203129,33.21231765933977,0.0
764413199.1271756,5593.444429757794,32.176111314141075,0.0
764413199.1272756,5592.954545226452,32.52816680948468,0.0
764413199.1273756,5592.46466161143,32.8495265498877,0.0
764413199.1274756,5591.974778907262,33.405106981739486,0.0
764413199.1275756,5591.484897119348,33.21465219311139,0.0
764413199.1276757,5590.99501624639,33.15671454858023,0.0
764413199.1277757,5590.505136288629,32.64484861268591,0.0
764413199.1278757,5590.015257244767,33.393897891077316,0.0
764413199.1279757,5589.525379120205,33.12643020941651,0.0
764413199.1280757,5589.035501909479,33.063464143312125,0.0
