,Time,ax SRP [m/s^2],ay SRP [m/s^2],az SRP [m/s^2],rx Sun [m],ry Sun [m],rz Sun [m]
15821,764452610.0,-5.9334863969262085e-08,-2.7091486782331925e-09,-1.1633042759204785e-09,148930667811.61703,6799970453.446154,2919896854.751332
15822,764452620.0,-5.933487713359436e-08,-2.709267687630698e-09,-1.1633516147654858e-09,148930627518.28278,6800265818.792707,2920014237.5172353
15823,764452630.0,-5.933489030293103e-08,-2.7093866892790958e-09,-1.163398977434048e-09,148930587217.29132,6800561163.473084,2920131679.5674605
15824,764452640.0,-5.9334903477211375e-08,-2.709505683157471e-09,-1.1634463639120236e-09,148930546908.72308,6800856487.445333,2920249180.870942
15825,764452650.0,-5.933491665637475e-08,-2.709624669244952e-09,-1.1634937741852511e-09,148930506592.65814,6801151790.667574,2920366741.396554
15826,764452660.0,-5.933492984036044e-08,-2.7097436475206855e-09,-1.1635412082395406e-09,148930466269.17676,6801447073.098012,2920484361.1131067
15827,764452670.0,-5.9334943029107917e-08,-2.709862617963871e-09,-1.1635886660606842e-09,148930425938.3589,6801742334.694938,2920602039.9893517
15828,764452680.0,-5.933495622255663e-08,-2.7099815805537335e-09,-1.1636361476344483e-09,148930385600.2846,6802037575.41672,2920719777.9939795
15829,764452690.0,-5.933496942064619e-08,-2.7101005352695446e-09,-1.1636836529465797e-09,148930345255.03372,6802332795.221812,2920837575.0956197
15830,764452700.0,-5.933498262331618e-08,-2.7102194820906005e-09,-1.1637311819828003e-09,148930304902.6861,6802627994.068744,2920955431.2628417
15831,764452710.0,-5.9334995830506305e-08,-2.7103384209962422e-09,-1.1637787347288108e-09,148930264543.3214,6802923171.916132,2921073346.464154
15832,764452720.0,-5.933500904215623e-08,-2.7104573519658387e-09,-1.1638263111702877e-09,148930224177.0194,6803218328.7226715,2921191320.6680064
15833,764452730.0,-5.933502225820586e-08,-2.710576274978805e-09,-1.1638739112928888e-09,148930183803.85953,6803513464.44714,2921309353.8427887
15834,764452740.0,-5.933503547859496e-08,-2.7106951900145795e-09,-1.1639215350822457e-09,148930143423.9214,6803808579.048393,2921427445.9568305
15835,764452750.0,-5.933504870326346e-08,-2.710814097052643e-09,-1.16396918252397e-09,148930103037.28436,6804103672.485368,2921545596.9784036
15836,764452760.0,-5.933506193215138e-08,-2.7109329960725125e-09,-1.164016853603652e-09,148930062644.02777,6804398744.717082,2921663806.875719
15837,764452770.0,-5.933507516519879e-08,-2.711051887053743e-09,-1.1640645483068604e-09,148930022244.2308,6804693795.702637,2921782075.6169314
15838,764452780.0,-5.9335088402345715e-08,-2.7111707699759123e-09,-1.1641122666191369e-09,148929981837.97278,6804988825.401207,2921900403.170132
15839,764452790.0,-5.933510164353233e-08,-2.7112896448186473e-09,-1.1641600085260085e-09,148929941425.33267,6805283833.772053,2922018789.5033607
15840,764452800.0,-5.933511488869894e-08,-2.7114085115616054e-09,-1.1642077740129777e-09,148929901006.3895,6805578820.774508,2922137234.5845933
15841,764452810.0,-5.933512813778569e-08,-2.7115273701844717e-09,-1.1642555630655218e-09,148929860581.2223,6805873786.367996,2922255738.381749
15842,764452820.0,-5.933514139073304e-08,-2.7116462206669797e-09,-1.1643033756691038e-09,148929820149.9098,6806168730.512006,2922374300.862693
15843,764452830.0,-5.9335154647481346e-08,-2.711765062988888e-09,-1.1643512118091588e-09,148929779712.53085,6806463653.166118,2922492921.995226
15844,764452840.0,-5.933516790797105e-08,-2.711883897129992e-09,-1.1643990714711033e-09,148929739269.16415,6806758554.289984,2922611601.7470975
15845,764452850.0,-5.933518117214272e-08,-2.712002723070124e-09,-1.1644469546403328e-09,148929698819.88834,6807053433.843337,2922730340.085997
15846,764452860.0,-5.9335194439936906e-08,-2.712121540789149e-09,-1.1644948613022208e-09,148929658364.7819,6807348291.785987,2922849136.9795575
15847,764452870.0,-5.933520771129423e-08,-2.712240350266967e-09,-1.164542791442119e-09,148929617903.92334,6807643128.077827,2922967992.395355
15848,764452880.0,-5.933522098615544e-08,-2.712359151483516e-09,-1.1645907450453604e-09,148929577437.39102,6807937942.678824,2923086906.30091
15849,764452890.0,-5.9335234264461265e-08,-2.7124779444187617e-09,-1.1646387220972553e-09,148929536965.26324,6808232735.549023,2923205878.663686
15850,764452900.0,-5.9335247546152575e-08,-2.7125967290527103e-09,-1.1646867225830926e-09,148929496487.61826,6808527506.648545,2923324909.4510875
15851,764452910.0,-5.9335260831170176e-08,-2.7127155053653978e-09,-1.1647347464881415e-09,148929456004.5342,6808822255.937595,2923443998.630469
15852,764452920.0,-5.933527411945504e-08,-2.7128342733368956e-09,-1.1647827937976489e-09,148929415516.0892,6809116983.37645,2923563146.169123
15853,764452930.0,-5.933528741094816e-08,-2.7129530329473126e-09,-1.1648308644968438e-09,148929375022.36118,6809411688.925467,2923682352.034292
15854,764452940.0,-5.933530070559063e-08,-2.71307178417679e-09,-1.1648789585709331e-09,148929334523.42807,6809706372.545077,2923801616.1931596
15855,764452950.0,-5.933531400332351e-08,-2.713190527005498e-09,-1.1649270760051015e-09,148929294019.36777,6810001034.195792,2923920938.6128545
15856,764452960.0,-5.933532730408792e-08,-2.7133092614136434e-09,-1.1649752167845137e-09,148929253510.25803,6810295673.838198,2924040319.260451
15857,764452970.0,-5.933534060782525e-08,-2.7134279873814768e-09,-1.165023380894318e-09,148929212996.17645,6810590291.432958,2924159758.102968
15858,764452980.0,-5.933535391447667e-08,-2.713546704889266e-09,-1.1650715683196375e-09,148929172477.20078,6810884886.940809,2924279255.107372
15859,764452990.0,-5.933536722398357e-08,-2.7136654139173254e-09,-1.1651197790455778e-09,148929131953.40842,6811179460.322572,2924398810.240571
15860,764453000.0,-5.933538053628734e-08,-2.7137841144459953e-09,-1.165168013057223e-09,148929091424.87692,6811474011.539136,2924518423.4694233
15861,764453010.0,-5.933539385132945e-08,-2.713902806455652e-09,-1.1652162703396372e-09,148929050891.68365,6811768540.551467,2924638094.7607293
15862,764453020.0,-5.93354071690514e-08,-2.7140214899267063e-09,-1.165264550877865e-09,148929010353.90588,6812063047.32061,2924757824.081238
15863,764453030.0,-5.933542048939481e-08,-2.7141401648396015e-09,-1.1653128546569318e-09,148928969811.62088,6812357531.807684,2924877611.397644
15864,764453040.0,-5.933543381230134e-08,-2.714258831174816e-09,-1.1653611816618415e-09,148928929264.90576,6812651993.973882,2924997456.676587
15865,764453050.0,-5.933544713771257e-08,-2.714377488912855e-09,-1.1654095318775771e-09,148928888713.83768,6812946433.780474,2925117359.884656
15866,764453060.0,-5.933546046557039e-08,-2.7144961380342684e-09,-1.165457905289107e-09,148928848158.4935,6813240851.188805,2925237320.9883842
15867,764453070.0,-5.9335473795816534e-08,-2.714614778519625e-09,-1.1655063018813738e-09,148928807598.9503,6813535246.160292,2925357339.954254
15868,764453080.0,-5.933548712839289e-08,-2.7147334103495395e-09,-1.1655547216393042e-09,148928767035.28482,6813829618.65643,2925477416.7486935
15869,764453090.0,-5.933550046324139e-08,-2.714852033504652e-09,-1.1656031645478043e-09,148928726467.57388,6814123968.638787,2925597551.338079
15870,764453100.0,-5.933551380030396e-08,-2.7149706479656345e-09,-1.1656516305917595e-09,148928685895.89423,6814418296.069007,2925717743.688734
15871,764453110.0,-5.933552713952277e-08,-2.7150892537132003e-09,-1.1657001197560391e-09,148928645320.3224,6814712600.908802,2925837993.7669296
15872,764453120.0,-5.93355404808398e-08,-2.715207850728086e-09,-1.1657486320254898e-09,148928604740.935,6815006883.119967,2925958301.538886
15873,764453130.0,-5.933555382419722e-08,-2.7153264389910624e-09,-1.1657971673849393e-09,148928564157.8085,6815301142.664364,2926078666.97077
15874,764453140.0,-5.9335567169537245e-08,-2.715445018482938e-09,-1.1658457258191972e-09,148928523571.01932,6815595379.503931,2926199090.0286956
15875,764453150.0,-5.933558051680217e-08,-2.7155635891845514e-09,-1.165894307313055e-09,148928482980.64374,6815889593.60068,2926319570.678729
15876,764453160.0,-5.93355938659343e-08,-2.7156821510767697e-09,-1.165942911851282e-09,148928442386.7581,6816183784.916697,2926440108.886883
15877,764453170.0,-5.9335607216876056e-08,-2.7158007041405004e-09,-1.1659915394186325e-09,148928401789.43842,6816477953.414135,2926560704.619117
15878,764453180.0,-5.933562056956977e-08,-2.7159192483566713e-09,-1.1660401899998367e-09,148928361188.761,6816772099.055227,2926681357.8413424
15879,764453190.0,-5.9335633923958006e-08,-2.7160377837062544e-09,-1.1660888635796104e-09,148928320584.80173,6817066221.802278,2926802068.5194197
15880,764453200.0,-5.933564727998333e-08,-2.7161563101702484e-09,-1.166137560142649e-09,148928279977.63666,6817360321.617661,2926922836.6191564
15881,764453210.0,-5.933566063758833e-08,-2.7162748277296845e-09,-1.1661862796736285e-09,148928239367.3416,6817654398.463828,2927043662.10631
15882,764453220.0,-5.933567399671566e-08,-2.716393336365626e-09,-1.1662350221572083e-09,148928198753.99237,6817948452.303295,2927164544.94659
15883,764453230.0,-5.933568735730799e-08,-2.716511836059164e-09,-1.1662837875780242e-09,148928158137.6648,6818242483.098659,2927285485.1056523
15884,764453240.0,-5.933570071930819e-08,-2.716630326791432e-09,-1.166332575920701e-09,148928117518.4344,6818536490.812582,2927406482.5491066
15885,764453250.0,-5.9335714082659e-08,-2.7167488085435823e-09,-1.1663813871698374e-09,148928076896.3769,6818830475.4078,2927527537.242508
15886,764453260.0,-5.933572744730336e-08,-2.716867281296809e-09,-1.166430221310019e-09,148928036271.56775,6819124436.847122,2927648649.1513658
15887,764453270.0,-5.933574081318415e-08,-2.7169857450323313e-09,-1.1664790783258095e-09,148927995644.0824,6819418375.093427,2927769818.241138
15888,764453280.0,-5.933575418024442e-08,-2.7171041997314047e-09,-1.1665279582017572e-09,148927955013.99625,6819712290.109667,2927891044.4772334
15889,764453290.0,-5.933576754842722e-08,-2.7172226453753145e-09,-1.1665768609223907e-09,148927914381.38455,6820006181.858862,2928012327.8250117
15890,764453300.0,-5.933578091767557e-08,-2.7173410819453724e-09,-1.1666257864722184e-09,148927873746.32263,6820300050.304107,2928133668.2497835
15891,764453310.0,-5.9335794287932734e-08,-2.71745950942293e-09,-1.1666747348357345e-09,148927833108.88553,6820593895.40856,2928255065.7168093
15892,764453320.0,-5.933580765914188e-08,-2.7175779277893657e-09,-1.1667237059974125e-09,148927792469.1484,6820887717.13546,2928376520.191303
15893,764453330.0,-5.933582103124629e-08,-2.71769633702609e-09,-1.1667726999417093e-09,148927751827.1862,6821181515.448111,2928498031.6384287
15894,764453340.0,-5.933583440418924e-08,-2.717814737114539e-09,-1.1668217166530609e-09,148927711183.07394,6821475290.309885,2928619600.023302
15895,764453350.0,-5.933584777791419e-08,-2.717933128036191e-09,-1.1668707561158895e-09,148927670536.88644,6821769041.68423,2928741225.3109894
15896,764453360.0,-5.9335861152364434e-08,-2.71805150977254e-09,-1.1669198183145942e-09,148927629888.69858,6822062769.5346575,2928862907.466511
15897,764453370.0,-5.933587452748356e-08,-2.718169882305128e-09,-1.1669689032335624e-09,148927589238.585,6822356473.824759,2928984646.454837
15898,764453380.0,-5.933588790321518e-08,-2.7182882456155225e-09,-1.1670180108571624e-09,148927548586.62027,6822650154.51818,2929106442.240892
15899,764453390.0,-5.9335901279502715e-08,-2.7184065996853067e-09,-1.1670671411697379e-09,148927507932.8792,6822943811.578649,2929228294.78955
15900,764453400.0,-5.933591465628993e-08,-2.718524944496115e-09,-1.1671162941556239e-09,148927467277.43616,6823237444.969955,2929350204.065639
15901,764453410.0,-5.9335928033520534e-08,-2.718643280029604e-09,-1.1671654697991348e-09,148927426620.36557,6823531054.655966,2929472170.0339413
15902,764453420.0,-5.933594141113817e-08,-2.7187616062674573e-09,-1.1672146680845635e-09,148927385961.74188,6823824640.600612,2929594192.6591883
15903,764453430.0,-5.933595478908678e-08,-2.7188799231913952e-09,-1.1672638889961918e-09,148927345301.63934,6824118202.767888,2929716271.906067
15904,764453440.0,-5.933596816731014e-08,-2.718998230783164e-09,-1.1673131325182795e-09,148927304640.1322,6824411741.121867,2929838407.739217
15905,764453450.0,-5.933598154575224e-08,-2.7191165290245453e-09,-1.1673623986350713e-09,148927263977.29462,6824705255.626688,2929960600.1232285
15906,764453460.0,-5.933599492435696e-08,-2.719234817897341e-09,-1.1674116873307919e-09,148927223313.2007,6824998746.246552,2930082849.0226493
15907,764453470.0,-5.933600830306839e-08,-2.719353097383397e-09,-1.1674609985896526e-09,148927182647.92447,6825292212.945737,2930205154.401977
15908,764453480.0,-5.9336021681830585e-08,-2.7194713674645777e-09,-1.1675103323958456e-09,148927141981.53983,6825585655.68858,2930327516.225665
15909,764453490.0,-5.9336035060587675e-08,-2.7195896281227818e-09,-1.1675596887335446e-09,148927101314.12073,6825879074.439493,2930449934.4581203
15910,764453500.0,-5.933604843928387e-08,-2.7197078793399438e-09,-1.1676090675869089e-09,148927060645.74088,6826172469.162955,2930572409.0636997
15911,764453510.0,-5.9336061817863315e-08,-2.7198261210980134e-09,-1.167658468940077e-09,148927019976.47415,6826465839.82351,2930694940.006722
15912,764453520.0,-5.93360751962704e-08,-2.7199443533789862e-09,-1.1677078927771754e-09,148926979306.3941,6826759186.38577,2930817527.2514524
15913,764453530.0,-5.9336088574449424e-08,-2.720062576164878e-09,-1.1677573390823097e-09,148926938635.5744,6827052508.814413,2930940170.762115
15914,764453540.0,-5.93361019523448e-08,-2.720180789437739e-09,-1.16780680783957e-09,148926897964.08856,6827345807.074192,2931062870.502886
15915,764453550.0,-5.9336115329900926e-08,-2.7202989931796426e-09,-1.1678562990330288e-09,148926857292.01007,6827639081.129913,2931185626.4378963
15916,764453560.0,-5.933612870706231e-08,-2.7204171873726983e-09,-1.1679058126467427e-09,148926816619.41232,6827932330.946463,2931308438.5312347
15917,764453570.0,-5.933614208377353e-08,-2.7205353719990437e-09,-1.1679553486647518e-09,148926775946.36862,6828225556.488786,2931431306.7469397
15918,764453580.0,-5.933615545997923e-08,-2.720653547040847e-09,-1.1680049070710797e-09,148926735272.9522,6828518757.721896,2931554231.049008
15919,764453590.0,-5.933616883562399e-08,-2.7207717124802997e-09,-1.168054487849731e-09,148926694599.23633,6828811934.610872,2931677211.401391
15920,764453600.0,-5.933618221065252e-08,-2.720889868299628e-09,-1.1681040909846952e-09,148926653925.2941,6829105087.120864,2931800247.767995
15921,764453610.0,-5.933619558500957e-08,-2.721008014481083e-09,-1.1681537164599457e-09,148926613251.19858,6829398215.217081,2931923340.112682
15922,764453620.0,-5.933620895864001e-08,-2.721126151006954e-09,-1.1682033642594402e-09,148926572577.0227,6829691318.864802,2932046488.3992677
15923,764453630.0,-5.933622233148869e-08,-2.721244277859552e-09,-1.1682530343671187e-09,148926531902.83942,6829984398.029372,2932169692.5915265
15924,764453640.0,-5.933623570350046e-08,-2.7213623950212145e-09,-1.1683027267669035e-09,148926491228.7216,6830277452.6762,2932292952.6531863
