,Time,ax SRP [m/s^2],ay SRP [m/s^2],az SRP [m/s^2],rx Sun [m],ry Sun [m],rz Sun [m]
97,764295370.0,-5.9465900167084706e-08,-9.891252940479014e-10,-4.3631393126655564e-10,149004959269.64844,2478472094.731128,1093281012.7229686
98,764295380.0,-5.946586347505223e-08,-9.892226090378848e-10,-4.3636155320626425e-10,149004997798.90195,2478718109.325908,1093401297.4065828
99,764295390.0,-5.9465826755441933e-08,-9.89319931215864e-10,-4.364091353329982e-10,149005036362.59976,2478964144.084218,1093521483.2998726
100,764295400.0,-5.946579000839719e-08,-9.894172606552132e-10,-4.3645667760711146e-10,149005074960.55923,2479210199.181459,1093641570.2995079
101,764295410.0,-5.94657532340619e-08,-9.895145974293903e-10,-4.3650417998920064e-10,149005113592.59702,2479456274.7932067,1093761558.3027484
102,764295420.0,-5.946571643258035e-08,-9.896119416119358e-10,-4.365516424401055e-10,149005152258.52927,2479702371.0952163,1093881447.2074518
103,764295430.0,-5.946567960409746e-08,-9.89709293276475e-10,-4.365990649209126e-10,149005190958.1714,2479948488.263414,1094001236.912073
104,764295440.0,-5.946564274875866e-08,-9.898066524967174e-10,-4.3664644739295547e-10,149005229691.3381,2480194626.4739,1094120927.315669
105,764295450.0,-5.9465605866709696e-08,-9.899040193464485e-10,-4.3669378981781424e-10,149005268457.84375,2480440785.902944,1094240518.317904
106,764295460.0,-5.946556895809699e-08,-9.900013938995394e-10,-4.3674109215732016e-10,149005307257.50174,2480686966.726983,1094360009.8190491
107,764295470.0,-5.9465532023067335e-08,-9.900987762299387e-10,-4.3678835437355395e-10,149005346090.12506,2480933169.1226234,1094479401.719989
108,764295480.0,-5.946549506176808e-08,-9.901961664116755e-10,-4.368355764288494e-10,149005384955.526,2481179393.2666345,1094598693.922224
109,764295490.0,-5.94654580743471e-08,-9.90293564518858e-10,-4.368827582857945e-10,149005423853.5161,2481425639.335947,1094717886.3278735
110,764295500.0,-5.9465421060952625e-08,-9.903909706256688e-10,-4.3692989990723007e-10,149005462783.90656,2481671907.5076547,1094836978.839679
111,764295510.0,-5.946538402173352e-08,-9.904883848063708e-10,-4.369770012562555e-10,149005501746.50766,2481918197.9590073,1094955971.3610091
112,764295520.0,-5.94653469568391e-08,-9.905858071353029e-10,-4.3702406229622665e-10,149005540741.12915,2482164510.8674154,1095074863.7958605
113,764295530.0,-5.946530986641914e-08,-9.906832376868776e-10,-4.3707108299075854e-10,149005579767.5802,2482410846.4104404,1095193656.0488636
114,764295540.0,-5.946527275062392e-08,-9.907806765355828e-10,-4.371180633037264e-10,149005618825.6693,2482657204.765799,1095312348.0252843
115,764295550.0,-5.946523560960418e-08,-9.90878123755979e-10,-4.371650031992666e-10,149005657915.20447,2482903586.1113577,1095430939.6310282
116,764295560.0,-5.946519844351123e-08,-9.909755794227024e-10,-4.372119026417804e-10,149005697035.99274,2483149990.625132,1095549430.7726445
117,764295570.0,-5.946516125249683e-08,-9.910730436104594e-10,-4.3725876159593183e-10,149005736187.84085,2483396418.4852853,1095667821.3573282
118,764295580.0,-5.9465124036713184e-08,-9.911705163940273e-10,-4.373055800266509e-10,149005775370.5548,2483642869.8701243,1095786111.292924
119,764295590.0,-5.946508679631299e-08,-9.91267997848254e-10,-4.3735235789913434e-10,149005814583.94003,2483889344.9580994,1095904300.4879293
120,764295600.0,-5.946504953144956e-08,-9.913654880480591e-10,-4.37399095178849e-10,149005853827.80118,2484135843.9278,1096022388.8514993
121,764295610.0,-5.9465012242276444e-08,-9.914629870684271e-10,-4.3744579183152913e-10,149005893101.9425,2484382366.9579577,1096140376.2934487
122,764295620.0,-5.9464974928947944e-08,-9.915604949844152e-10,-4.3749244782318236e-10,149005932406.16742,2484628914.2274365,1096258262.7242548
123,764295630.0,-5.9464937591618665e-08,-9.916580118711428e-10,-4.3753906312008693e-10,149005971740.2789,2484875485.915237,1096376048.0550623
124,764295640.0,-5.94649002304438e-08,-9.917555378037998e-10,-4.375856376887964e-10,149006011104.07916,2485122082.200492,1096493732.197686
125,764295650.0,-5.9464862845578994e-08,-9.918530728576396e-10,-4.3763217149613855e-10,149006050497.36987,2485368703.2624636,1096611315.0646136
126,764295660.0,-5.946482543718033e-08,-9.919506171079792e-10,-4.3767866450921816e-10,149006089919.95206,2485615349.2805433,1096728796.569011
127,764295670.0,-5.946478800540439e-08,-9.920481706302008e-10,-4.3772511669541704e-10,149006129371.6262,2485862020.434248,1096846176.6247227
128,764295680.0,-5.946475055040833e-08,-9.921457334997488e-10,-4.3777152802239765e-10,149006168852.192,2486108716.903216,1096963455.1462784
129,764295690.0,-5.946471307234961e-08,-9.922433057921284e-10,-4.378178984581011e-10,149006208361.44873,2486355438.867211,1097080632.0488937
130,764295700.0,-5.946467557138638e-08,-9.923408875829087e-10,-4.3786422797075277e-10,149006247899.1949,2486602186.5061126,1097197707.2484756
131,764295710.0,-5.946463804767708e-08,-9.924384789477156e-10,-4.3791051652885876e-10,149006287465.22852,2486848959.9999204,1097314680.6616237
132,764295720.0,-5.946460050138082e-08,-9.925360799622374e-10,-4.3795676410121203e-10,149006327059.34686,2487095759.5287466,1097431552.2056365
133,764295730.0,-5.946456293265694e-08,-9.926336907022172e-10,-4.3800297065688913e-10,149006366681.34674,2487342585.272818,1097548321.7985113
134,764295740.0,-5.946452534166548e-08,-9.927313112434582e-10,-4.380491361652561e-10,149006406331.02423,2487589437.4124703,1097664989.3589509
135,764295750.0,-5.946448772856686e-08,-9.928289416618189e-10,-4.3809526059596564e-10,149006446008.17484,2487836316.128147,1097781554.8063633
136,764295760.0,-5.946445009352199e-08,-9.92926582033214e-10,-4.3814134391896163e-10,149006485712.5935,2488083221.6004,1097898018.0608695
137,764295770.0,-5.946441243669218e-08,-9.93024232433611e-10,-4.3818738610447823e-10,149006525444.07452,2488330154.009883,1098014379.0433033
138,764295780.0,-5.946437475823937e-08,-9.931218929390349e-10,-4.382333871230432e-10,149006565202.41156,2488577113.5373516,1098130637.6752157
139,764295790.0,-5.946433705832592e-08,-9.932195636255613e-10,-4.382793469454782e-10,149006604987.3976,2488824100.36366,1098246793.878879
140,764295800.0,-5.9464299337114496e-08,-9.933172445693142e-10,-4.3832526554289784e-10,149006644798.82538,2489071114.6697583,1098362847.5772893
141,764295810.0,-5.946426159476849e-08,-9.934149358464756e-10,-4.383711428867168e-10,149006684636.4865,2489318156.636694,1098478798.6941702
142,764295820.0,-5.946422383145157e-08,-9.935126375332709e-10,-4.3841697894864456e-10,149006724500.17242,2489565226.4456034,1098594647.1539757
143,764295830.0,-5.946418604732796e-08,-9.936103497059782e-10,-4.3846277370069153e-10,149006764389.67374,2489812324.2777143,1098710392.8818946
144,764295840.0,-5.946414824256239e-08,-9.93708072440924e-10,-4.385085271151685e-10,149006804304.78052,2490059450.314341,1098826035.8038526
145,764295850.0,-5.946411041731994e-08,-9.938058058144786e-10,-4.3855423916468724e-10,149006844245.28226,2490306604.7368846,1098941575.8465161
146,764295860.0,-5.9464072571766204e-08,-9.939035499030598e-10,-4.385999098221626e-10,149006884210.96786,2490553787.7268257,1099057012.9372957
147,764295870.0,-5.946403470606733e-08,-9.940013047831327e-10,-4.3864553906081553e-10,149006924201.62555,2490800999.465727,1099172347.0043497
148,764295880.0,-5.946399682038985e-08,-9.94099070531205e-10,-4.386911268541715e-10,149006964217.043,2491048240.1352286,1099287577.9765866
149,764295890.0,-5.9463958914900697e-08,-9.941968472238247e-10,-4.3873667317606225e-10,149007004257.00742,2491295509.9170465,1099402705.7836695
150,764295900.0,-5.946392098976736e-08,-9.942946349375867e-10,-4.3878217800062924e-10,149007044321.30524,2491542808.9929695,1099517730.3560183
151,764295910.0,-5.9463883045157796e-08,-9.943924337491235e-10,-4.388276413023235e-10,149007084409.72235,2491790137.5448546,1099632651.6248138
152,764295920.0,-5.946384508124038e-08,-9.944902437351107e-10,-4.388730630559065e-10,149007124522.04407,2492037495.7546306,1099747469.5220003
153,764295930.0,-5.946380709818393e-08,-9.945880649722594e-10,-4.3891844323645173e-10,149007164658.0552,2492284883.8042884,1099862183.9802895
154,764295940.0,-5.946376909615775e-08,-9.946858975373215e-10,-4.389637818193473e-10,149007204817.53986,2492532301.8758836,1099976794.9331644
155,764295950.0,-5.9463731075331616e-08,-9.94783741507085e-10,-4.390090787802952e-10,149007245000.28162,2492779750.151532,1100091302.3148804
156,764295960.0,-5.9463693035875776e-08,-9.94881596958376e-10,-4.390543340953149e-10,149007285206.0634,2493027228.813408,1100205706.060471
157,764295970.0,-5.9463654977960806e-08,-9.949794639680506e-10,-4.39099547740741e-10,149007325434.66766,2493274738.0437393,1100320006.105749
158,764295980.0,-5.946361690175792e-08,-9.950773426130052e-10,-4.391447196932295e-10,149007365685.87616,2493522278.0248094,1100434202.3873115
159,764295990.0,-5.946357880743861e-08,-9.951752329701642e-10,-4.391898499297543e-10,149007405959.4702,2493769848.938951,1100548294.8425422
160,764296000.0,-5.9463540695174936e-08,-9.952731351164857e-10,-4.3923493842761147e-10,149007446255.23047,2494017450.9685435,1100662283.4096143
161,764296010.0,-5.946350256513934e-08,-9.953710491289583e-10,-4.3927998516441977e-10,149007486572.937,2494265084.2960134,1100776168.0274956
162,764296020.0,-5.946346441750477e-08,-9.95468975084602e-10,-4.393249901181215e-10,149007526912.36932,2494512749.1038284,1100889948.6359482
163,764296030.0,-5.946342625244463e-08,-9.955669130604638e-10,-4.3936995326698456e-10,149007567273.30634,2494760445.5744967,1101003625.175536
164,764296040.0,-5.946338807013267e-08,-9.956648631336189e-10,-4.394148745896028e-10,149007607655.52646,2495008173.890565,1101117197.587625
165,764296050.0,-5.9463349870743064e-08,-9.957628253811668e-10,-4.3945975406489646e-10,149007648058.8075,2495255934.234614,1101230665.8143864
166,764296060.0,-5.946331165445074e-08,-9.958607998802395e-10,-4.395045916721185e-10,149007688482.92657,2495503726.7892556,1101344029.7988026
167,764296070.0,-5.946327342143058e-08,-9.95958786707983e-10,-4.395493873908467e-10,149007728927.66055,2495751551.7371335,1101457289.4846666
168,764296080.0,-5.946323517185838e-08,-9.960567859415772e-10,-4.395941412009954e-10,149007769392.78534,2495999409.2609167,1101570444.8165884
169,764296090.0,-5.946319690591001e-08,-9.961547976582157e-10,-4.3963885308280773e-10,149007809878.0766,2496247299.5432982,1101683495.7399962
170,764296100.0,-5.946315862376198e-08,-9.96252821935119e-10,-4.396835230168629e-10,149007850383.30927,2496495222.7669954,1101796442.2011404
171,764296110.0,-5.946312032559119e-08,-9.963508588495252e-10,-4.397281509840745e-10,149007890908.25775,2496743179.1147413,1101909284.1470966
172,764296120.0,-5.9463082011574944e-08,-9.964489084786907e-10,-4.3977273696569247e-10,149007931452.69592,2496991168.769285,1102022021.5257683
173,764296130.0,-5.946304368189103e-08,-9.965469708998918e-10,-4.398172809433047e-10,149007972016.39706,2497239191.913393,1102134654.2858908
174,764296140.0,-5.946300533671756e-08,-9.966450461904188e-10,-4.3986178289883697e-10,149008012599.13403,2497487248.729839,1102247182.377034
175,764296150.0,-5.946296697623325e-08,-9.967431344275817e-10,-4.399062428145571e-10,149008053200.6789,2497735339.4014053,1102359605.7496052
176,764296160.0,-5.946292860061714e-08,-9.968412356887013e-10,-4.3995066067307243e-10,149008093820.80338,2497983464.110881,1102471924.354853
177,764296170.0,-5.946289021004861e-08,-9.969393500511116e-10,-4.3999503645733253e-10,149008134459.2786,2498231623.0410557,1102584138.1448686
178,764296180.0,-5.9462851804707674e-08,-9.97037477592162e-10,-4.4003937015063295e-10,149008175115.87506,2498479816.3747206,1102696247.0725923
179,764296190.0,-5.946281338477459e-08,-9.971356183892104e-10,-4.400836617366116e-10,149008215790.36285,2498728044.294664,1102808251.0918124
180,764296200.0,-5.946277495043013e-08,-9.972337725196256e-10,-4.4012791119925426e-10,149008256482.51135,2498976306.9836664,1102920150.157171
181,764296210.0,-5.946273650185544e-08,-9.973319400607838e-10,-4.4017211852289296e-10,149008297192.08963,2499224604.624502,1103031944.2241669
182,764296220.0,-5.946269803923215e-08,-9.974301210900715e-10,-4.402162836922094e-10,149008337918.86594,2499472937.399932,1103143633.2491572
183,764296230.0,-5.946265956274221e-08,-9.975283156848785e-10,-4.402604066922337e-10,149008378662.60825,2499721305.4927044,1103255217.1893623
184,764296240.0,-5.9462621072568095e-08,-9.976265239226032e-10,-4.403044875083479e-10,149008419423.0838,2499969709.085551,1103366696.0028663
185,764296250.0,-5.946258256889262e-08,-9.977247458806451e-10,-4.4034852612628584e-10,149008460200.05942,2500218148.361181,1103478069.6486232
186,764296260.0,-5.946254405189905e-08,-9.978229816364085e-10,-4.4039252253213466e-10,149008500993.30136,2500466623.502282,1103589338.0864575
187,764296270.0,-5.946250552177097e-08,-9.979212312672979e-10,-4.4043647671233505e-10,149008541802.57547,2500715134.6915197,1103700501.277068
188,764296280.0,-5.9462466978692575e-08,-9.980194948507216e-10,-4.4048038865368543e-10,149008582627.6468,2500963682.1115265,1103811559.1820304
189,764296290.0,-5.946242842284826e-08,-9.981177724640828e-10,-4.405242583433386e-10,149008623468.28012,2501212265.944905,1103922511.7638013
190,764296300.0,-5.9462389854422934e-08,-9.98216064184787e-10,-4.40568085768807e-10,149008664324.23956,2501460886.3742247,1104033358.98572
191,764296310.0,-5.946235127360186e-08,-9.983143700902335e-10,-4.4061187091796074e-10,149008705195.28888,2501709543.582018,1104144100.8120115
192,764296320.0,-5.946231268057072e-08,-9.98412690257819e-10,-4.4065561377903133e-10,149008746081.1911,2501958237.750775,1104254737.2077909
193,764296330.0,-5.946227407551568e-08,-9.98511024764937e-10,-4.40699314340612e-10,149008786981.70883,2502206969.062946,1104365268.139064
194,764296340.0,-5.946223545862314e-08,-9.986093736889691e-10,-4.4074297259165686e-10,149008827896.60425,2502455737.700933,1104475693.572733
195,764296350.0,-5.9462196830080036e-08,-9.98707737107294e-10,-4.407865885214845e-10,149008868825.63895,2502704543.847092,1104586013.4765956
196,764296360.0,-5.9462158190073675e-08,-9.988061150972793e-10,-4.4083016211977906e-10,149008909768.57397,2502953387.6837244,1104696227.8193524
