,Time,ax SRP [m/s^2],ay SRP [m/s^2],az SRP [m/s^2],rx Sun [m],ry Sun [m],rz Sun [m]
30,764294700.0,-5.9477407187330294e-08,-9.879130981159406e-10,-4.302089819176575e-10,148990801676.55093,2474720594.5186715,1077672752.3189409
31,764294710.0,-5.947741825398252e-08,-9.880193649881577e-10,-4.302436124271666e-10,148990780257.82465,2474985976.5402536,1077759146.2147307
32,764294720.0,-5.9477429281615286e-08,-9.881256203856834e-10,-4.302782327194945e-10,148990758888.13867,2475251332.081069,1077845515.5213056
33,764294730.0,-5.9477440270187686e-08,-9.882318643156933e-10,-4.30312842825333e-10,148990737567.54312,2475516661.162437,1077931860.316932
34,764294740.0,-5.947745121965886e-08,-9.883380967853862e-10,-4.303474427753985e-10,148990716296.08798,2475781963.8057384,1078018180.6799371
35,764294750.0,-5.947746212998814e-08,-9.88444317801993e-10,-4.303820326004323e-10,148990695073.82312,2476047240.032419,1078104476.6887062
36,764294760.0,-5.947747300113493e-08,-9.885505273727707e-10,-4.304166123312e-10,148990673900.79828,2476312489.86399,1078190748.4216833
37,764294770.0,-5.947748383305872e-08,-9.886567255050039e-10,-4.304511819984923e-10,148990652777.06308,2476577713.322024,1078276995.9573727
38,764294780.0,-5.947749462571903e-08,-9.887629122060032e-10,-4.3048574163312344e-10,148990631702.66702,2476842910.4281588,1078363219.3743365
39,764294790.0,-5.9477505379075635e-08,-9.888690874831092e-10,-4.3052029126593316e-10,148990610677.65945,2477108081.204096,1078449418.7511952
40,764294800.0,-5.947751609308821e-08,-9.889752513436879e-10,-4.305548309277841e-10,148990589702.08966,2477373225.6716,1078535594.1666281
41,764294810.0,-5.947752676771671e-08,-9.890814037951347e-10,-4.3058936064956457e-10,148990568776.00677,2477638343.8525,1078621745.6993723
42,764294820.0,-5.9477537402920927e-08,-9.891875448448673e-10,-4.3062388046218456e-10,148990547899.4599,2477903435.768687,1078707873.4282224
43,764294830.0,-5.947754799866106e-08,-9.892936745003382e-10,-4.3065839039658105e-10,148990527072.4978,2478168501.442117,1078793977.4320316
44,764294840.0,-5.94775585548972e-08,-9.893997927690229e-10,-4.3069289048371334e-10,148990506295.16934,2478433540.8948107,1078880057.7897103
45,764294850.0,-5.947756907158964e-08,-9.895058996584248e-10,-4.3072738075456525e-10,148990485567.5231,2478698554.1488485,1078966114.580226
46,764294860.0,-5.947757954869861e-08,-9.89611995176074e-10,-4.307618612401435e-10,148990464889.6077,2478963541.2263775,1079052147.8826036
47,764294870.0,-5.9477589986184615e-08,-9.8971807932953e-10,-4.3079633197147936e-10,148990444261.4715,2479228502.149607,1079138157.775925
48,764294880.0,-5.9477600384008154e-08,-9.898241521263772e-10,-4.308307929796276e-10,148990423683.1628,2479493436.940809,1079224144.3393288
49,764294890.0,-5.947761074212991e-08,-9.899302135742303e-10,-4.3086524429566723e-10,148990403154.72974,2479758345.6223187,1079310107.6520102
50,764294900.0,-5.9477621060510505e-08,-9.900362636807278e-10,-4.3089968595069907e-10,148990382676.2204,2480023228.216536,1079396047.7932203
51,764294910.0,-5.9477631339110815e-08,-9.901423024535376e-10,-4.30934117975849e-10,148990362247.68268,2480288084.7459216,1079481964.8422675
52,764294920.0,-5.947764157789169e-08,-9.902483299003539e-10,-4.3096854040226535e-10,148990341869.1644,2480552915.2330017,1079567858.8785155
53,764294930.0,-5.947765177681419e-08,-9.903543460288996e-10,-4.310029532611202e-10,148990321540.71323,2480817719.7003646,1079653729.9813833
54,764294940.0,-5.947766193583941e-08,-9.904603508469227e-10,-4.310373565836089e-10,148990301262.3767,2481082498.170659,1079739578.2303467
55,764294950.0,-5.947767205492843e-08,-9.905663443621982e-10,-4.310717504009487e-10,148990281034.20236,2481347250.666601,1079825403.704936
56,764294960.0,-5.9477682134042656e-08,-9.906723265825307e-10,-4.3110613474438183e-10,148990260856.23743,2481611977.210965,1079911206.484737
57,764294970.0,-5.947769217314347e-08,-9.907782975157517e-10,-4.311405096451728e-10,148990240728.52905,2481876677.826592,1079996986.6493907
58,764294980.0,-5.9477702172192265e-08,-9.908842571697163e-10,-4.3117487513460785e-10,148990220651.1244,2482141352.5363836,1080082744.2785926
59,764294990.0,-5.947771213115072e-08,-9.90990205552311e-10,-4.312092312439981e-10,148990200624.0703,2482406001.3633037,1080168479.4520934
60,764295000.0,-5.947772204998043e-08,-9.910961426714472e-10,-4.3124357800467557e-10,148990180647.4137,2482670624.3303814,1080254192.2496977
61,764295010.0,-5.9477731928643263e-08,-9.912020685350645e-10,-4.3127791544799663e-10,148990160721.20117,2482935221.4607053,1080339882.7512648
62,764295020.0,-5.947774176710091e-08,-9.913079831511254e-10,-4.313122436053378e-10,148990140845.47943,2483199792.7774277,1080425551.0367079
63,764295030.0,-5.947775156531552e-08,-9.914138865276268e-10,-4.3134656250810146e-10,148990121020.29477,2483464338.3037634,1080511197.1859937
64,764295040.0,-5.9477761323248967e-08,-9.915197786725846e-10,-4.3138087218770853e-10,148990101245.6937,2483728858.062989,1080596821.2791424
65,764295050.0,-5.947777104086359e-08,-9.916256595940499e-10,-4.314151726756069e-10,148990081521.7222,2483993352.0784454,1080682423.3962293
66,764295060.0,-5.9477780718121535e-08,-9.91731529300094e-10,-4.314494640032627e-10,148990061848.4265,2484257820.3735337,1080768003.617381
67,764295070.0,-5.947779035498514e-08,-9.91837387798817e-10,-4.314837462021661e-10,148990042225.85257,2484522262.9717174,1080853562.022779
68,764295080.0,-5.947779995141696e-08,-9.919432350983497e-10,-4.315180193038299e-10,148990022654.04614,2484786679.8965235,1080939098.692656
69,764295090.0,-5.9477809507379347e-08,-9.920490712068425e-10,-4.315522833397867e-10,148990003133.05304,2485051071.1715393,1081024613.707298
70,764295100.0,-5.9477819022835085e-08,-9.921548961324795e-10,-4.3158653834159396e-10,148989983662.91873,2485315436.8204145,1081110107.1470442
71,764295110.0,-5.947782849774688e-08,-9.922607098834688e-10,-4.316207843408295e-10,148989964243.68875,2485579776.866863,1081195579.0922854
72,764295120.0,-5.947783793207756e-08,-9.92366512468045e-10,-4.3165502136909293e-10,148989944875.40842,2485844091.3346567,1081281029.6234648
73,764295130.0,-5.947784732579003e-08,-9.924723038944706e-10,-4.3168924945800583e-10,148989925558.12292,2486108380.247634,1081366458.8210773
74,764295140.0,-5.947785667884739e-08,-9.92578084171035e-10,-4.3172346863921193e-10,148989906291.87735,2486372643.629691,1081451866.7656693
75,764295150.0,-5.947786599121266e-08,-9.926838533060524e-10,-4.3175767894437575e-10,148989887076.71667,2486636881.5047884,1081537253.53784
76,764295160.0,-5.9477875262849175e-08,-9.92789611307867e-10,-4.317918804051842e-10,148989867912.6857,2486901093.896946,1081622619.218238
77,764295170.0,-5.947788449372018e-08,-9.928953581848468e-10,-4.3182607305334467e-10,148989848799.8292,2487165280.8302474,1081707963.887565
78,764295180.0,-5.947789368378914e-08,-9.930010939453881e-10,-4.318602569205867e-10,148989829738.19168,2487429442.328837,1081793287.6265714
79,764295190.0,-5.947790283301949e-08,-9.931068185979127e-10,-4.318944320386605e-10,148989810727.81772,2487693578.4169216,1081878590.516061
80,764295200.0,-5.947791194137485e-08,-9.93212532150869e-10,-4.3192859843933755e-10,148989791768.7516,2487957689.1187663,1081963872.636886
81,764295210.0,-5.94779210088191e-08,-9.933182346127373e-10,-4.3196275615441233e-10,148989772861.03738,2488221774.458702,1082049134.0699496
82,764295220.0,-5.947793003531586e-08,-9.93423925992016e-10,-4.319969052156972e-10,148989754004.7194,2488485834.4611187,1082134374.896206
83,764295230.0,-5.947793902082913e-08,-9.935296062972355e-10,-4.3203104565502784e-10,148989735199.84146,2488749869.150466,1082219595.1966581
84,764295240.0,-5.947794796532287e-08,-9.936352755369525e-10,-4.3206517750425973e-10,148989716446.44742,2489013878.5512586,1082304795.0523589
85,764295250.0,-5.947795686876129e-08,-9.937409337197503e-10,-4.320993007952707e-10,148989697744.58096,2489277862.688069,1082389974.544412
86,764295260.0,-5.9477965731108465e-08,-9.938465808542357e-10,-4.32133415559957e-10,148989679094.2857,2489541821.585532,1082475133.7539687
87,764295270.0,-5.947797455232875e-08,-9.939522169490448e-10,-4.321675218302369e-10,148989660495.60513,2489805755.2683444,1082560272.7622306
88,764295280.0,-5.9477983332386544e-08,-9.94057842012841e-10,-4.3220161963804964e-10,148989641948.58252,2490069663.761263,1082645391.6504483
89,764295290.0,-5.947799207124639e-08,-9.941634560543126e-10,-4.3223570901535446e-10,148989623453.26105,2490333547.0891047,1082730490.4999201
90,764295300.0,-5.9478000768872815e-08,-9.942690590821737e-10,-4.3226978999413037e-10,148989605009.68387,2490597405.2767487,1082815569.391994
91,764295310.0,-5.947800942523055e-08,-9.94374651105167e-10,-4.3230386260637774e-10,148989586617.8939,2490861238.3491354,1082900628.4080658
92,764295320.0,-5.947801804028437e-08,-9.944802321320597e-10,-4.3233792688411725e-10,148989568277.93393,2491125046.3312635,1082985667.6295803
93,764295330.0,-5.947802661399926e-08,-9.945858021716482e-10,-4.3237198285938957e-10,148989549989.84668,2491388829.2481937,1083070687.1380289
94,764295340.0,-5.9478035146340055e-08,-9.9469136123275e-10,-4.3240603056425423e-10,148989531753.67477,2491652587.1250486,1083155687.014952
95,764295350.0,-5.947804363727202e-08,-9.947969093242162e-10,-4.3244007003079336e-10,148989513569.46054,2491916319.987011,1083240667.3419363
96,764295360.0,-5.947805208676023e-08,-9.949024464549182e-10,-4.3247410129110685e-10,148989495437.2464,2492180027.8593216,1083325628.2006178
97,764295370.0,-5.947806049477007e-08,-9.950079726337573e-10,-4.32508124377316e-10,148989477357.07443,2492443710.767284,1083410569.672678
98,764295380.0,-5.947806886126688e-08,-9.951134878696595e-10,-4.325421393215606e-10,148989459328.9868,2492707368.736263,1083495491.839846
99,764295390.0,-5.947807718621614e-08,-9.952189921715764e-10,-4.325761461560008e-10,148989441353.0254,2492971001.7916803,1083580394.7838976
100,764295400.0,-5.9478085469583435e-08,-9.953244855484872e-10,-4.326101449128164e-10,148989423429.23206,2493234609.9590206,1083665278.5866556
101,764295410.0,-5.9478093711334535e-08,-9.954299680093992e-10,-4.326441356242075e-10,148989405557.64838,2493498193.2638283,1083750143.3299882
102,764295420.0,-5.94781019114351e-08,-9.9553543956334e-10,-4.3267811832239164e-10,148989387738.31604,2493761751.731707,1083834989.095811
103,764295430.0,-5.947811006985112e-08,-9.956409002193703e-10,-4.3271209303960824e-10,148989369971.27637,2494025285.3883214,1083919815.9660845
104,764295440.0,-5.947811818654863e-08,-9.957463499865745e-10,-4.3274605980811514e-10,148989352256.57065,2494288794.259396,1084004624.022816
105,764295450.0,-5.947812626149361e-08,-9.958517888740603e-10,-4.3278001866018864e-10,148989334594.2401,2494552278.370715,1084089413.348058
106,764295460.0,-5.947813429465234e-08,-9.959572168909653e-10,-4.328139696281252e-10,148989316984.32574,2494815737.7481213,1084174184.0239074
107,764295470.0,-5.9478142285991077e-08,-9.96062634046452e-10,-4.3284791274424e-10,148989299426.86847,2495079172.4175205,1084258936.1325078
108,764295480.0,-5.947815023547618e-08,-9.961680403497072e-10,-4.328818480408668e-10,148989281921.90915,2495342582.4048758,1084343669.7560472
109,764295490.0,-5.947815814307421e-08,-9.962734358099482e-10,-4.329157755503599e-10,148989264469.48828,2495605967.736211,1084428384.9767582
110,764295500.0,-5.9478166008751715e-08,-9.963788204364128e-10,-4.329496953050903e-10,148989247069.64655,2495869328.437608,1084513081.8769183
111,764295510.0,-5.9478173832475406e-08,-9.964841942383687e-10,-4.329836073374494e-10,148989229722.42426,2496132664.535209,1084597760.538849
112,764295520.0,-5.9478181614212085e-08,-9.9658955722511e-10,-4.33017511679847e-10,148989212427.8617,2496395976.0552187,1084682421.0449166
113,764295530.0,-5.9478189353928656e-08,-9.96694909405954e-10,-4.330514083647114e-10,148989195185.99896,2496659263.0238957,1084767063.477531
114,764295540.0,-5.947819705159208e-08,-9.968002507902451e-10,-4.3308529742448864e-10,148989177996.8762,2496922525.4675627,1084851687.9191453
115,764295550.0,-5.9478204707169415e-08,-9.969055813873525e-10,-4.331191788916438e-10,148989160860.53323,2497185763.4125986,1084936294.4522574
116,764295560.0,-5.9478212320627997e-08,-9.970109012066763e-10,-4.3315305279866214e-10,148989143777.0097,2497448976.8854427,1085020883.1594076
117,764295570.0,-5.9478219891935095e-08,-9.971162102576385e-10,-4.3318691917804527e-10,148989126746.3453,2497712165.912595,1085105454.1231806
118,764295580.0,-5.947822742105797e-08,-9.972215085496843e-10,-4.3322077806231203e-10,148989109768.5796,2497975330.5206127,1085190007.4262025
119,764295590.0,-5.947823490796426e-08,-9.973267960922903e-10,-4.332546294840017e-10,148989092843.75192,2498238470.736112,1085274543.1511428
120,764295600.0,-5.947824235262156e-08,-9.974320728949566e-10,-4.3328847347567125e-10,148989075971.90143,2498501586.5857687,1085359061.3807142
121,764295610.0,-5.94782497549975e-08,-9.975373389672085e-10,-4.333223100698943e-10,148989059153.06732,2498764678.0963187,1085443562.1976714
122,764295620.0,-5.947825711505996e-08,-9.976425943185977e-10,-4.333561392992639e-10,148989042387.28854,2499027745.2945538,1085528045.6848109
123,764295630.0,-5.9478264432776817e-08,-9.977478389587013e-10,-4.333899611963897e-10,148989025674.60394,2499290788.2073264,1085612511.9249713
124,764295640.0,-5.9478271708116085e-08,-9.978530728971234e-10,-4.3342377579390035e-10,148989009015.05225,2499553806.861549,1085696961.0010338
125,764295650.0,-5.9478278941045896e-08,-9.979582961434933e-10,-4.334575831244413e-10,148988992408.672,2499816801.28419,1085781392.9959197
126,764295660.0,-5.9478286131534446e-08,-9.980635087074646e-10,-4.334913832206759e-10,148988975855.5017,2500079771.5022783,1085865807.9925935
127,764295670.0,-5.947829327955004e-08,-9.981687105987182e-10,-4.335251761152846e-10,148988959355.5797,2500342717.542901,1085950206.0740588
128,764295680.0,-5.9478300385061146e-08,-9.982739018269604e-10,-4.335589618409665e-10,148988942908.94412,2500605639.433202,1086034587.3233619
129,764295690.0,-5.947830744803618e-08,-9.98379082401921e-10,-4.33592740430436e-10,148988926515.63315,2500868537.200386,1086118951.823589
130,764295700.0,-5.94783144684439e-08,-9.984842523333607e-10,-4.3362651191642755e-10,148988910175.68457,2501131410.8717146,1086203299.6578674
131,764295710.0,-5.9478321446252954e-08,-9.9858941163106e-10,-4.3366027633169023e-10,148988893889.1363,2501394260.474509,1086287630.9093637
132,764295720.0,-5.947832838143216e-08,-9.98694560304827e-10,-4.336940337089917e-10,148988877656.02597,2501657086.0361457,1086371945.6612864
133,764295730.0,-5.947833527395048e-08,-9.987996983644977e-10,-4.337277840811161e-10,148988861476.39114,2501919887.584063,1086456243.996882
134,764295740.0,-5.947834212377692e-08,-9.9890482581993e-10,-4.3376152748086487e-10,148988845350.26923,2502182665.1457553,1086540525.9994385
135,764295750.0,-5.9478348930880636e-08,-9.990099426810096e-10,-4.337952639410562e-10,148988829277.6975,2502445418.748774,1086624791.7522821
136,764295760.0,-5.9478355695230874e-08,-9.99115048957647e-10,-4.3382899349452494e-10,148988813258.71313,2502708148.420731,1086709041.338779
137,764295770.0,-5.9478362416796896e-08,-9.99220144659777e-10,-4.3386271617412227e-10,148988797293.35318,2502970854.1892943,1086793274.8423345
138,764295780.0,-5.947836909554823e-08,-9.993252297973626e-10,-4.338964320127173e-10,148988781381.65448,2503233536.0821905,1086877492.3463929
139,764295790.0,-5.947837573145446e-08,-9.994303043803916e-10,-4.3393014104319565e-10,148988765523.65372,2503496194.127203,1086961693.9344373
140,764295800.0,-5.947838232448506e-08,-9.995353684188723e-10,-4.3396384329845653e-10,148988749719.3877,2503758828.3521733,1087045879.6899884
141,764295810.0,-5.947838887460998e-08,-9.996404219228466e-10,-4.3399753881141994e-10,148988733968.89276,2504021438.7850018,1087130049.6966069
142,764295820.0,-5.9478395381798945e-08,-9.997454649023742e-10,-4.340312276150186e-10,148988718272.20538,2504284025.4536433,1087214204.0378902
143,764295830.0,-5.9478401846021924e-08,-9.998504973675444e-10,-4.340649097422033e-10,148988702629.36176,2504546588.3861136,1087298342.7974744
144,764295840.0,-5.947840826724903e-08,-9.999555193284708e-10,-4.34098585225941e-10,148988687040.39795,2504809127.6104827,1087382466.0590332
145,764295850.0,-5.9478414645450426e-08,-1.0000605307952933e-09,-4.3413225409921385e-10,148988671505.34998,2505071643.154882,1087466573.906277
146,764295860.0,-5.947842098059628e-08,-1.0001655317781732e-09,-4.3416591639502016e-10,148988656024.2537,2505334135.047496,1087550666.4229548
147,764295870.0,-5.9478427272657125e-08,-1.0002705222873026e-09,-4.341995721463757e-10,148988640597.1447,2505596603.316567,1087634743.692852
148,764295880.0,-5.947843352160335e-08,-1.0003755023328946e-09,-4.3423322138631007e-10,148988625224.0587,2505859047.990397,1087718805.7997909
149,764295890.0,-5.94784397274055e-08,-1.000480471925188e-09,-4.342668641478692e-10,148988609905.03107,2506121469.097343,1087802852.827631
150,764295900.0,-5.947844589003425e-08,-1.0005854310744477e-09,-4.343005004641148e-10,148988594640.09717,2506383866.6658196,1087886884.8602674
151,764295910.0,-5.9478452009460475e-08,-1.000690379790965e-09,-4.343341303681253e-10,148988579429.2921,2506646240.7242985,1087970901.9816325
152,764295920.0,-5.9478458085655014e-08,-1.0007953180850543e-09,-4.343677538929931e-10,148988564272.65094,2506908591.301307,1088054904.2756937
153,764295930.0,-5.94784641185888e-08,-1.0009002459670536e-09,-4.3440137107182587e-10,148988549170.20868,2507170918.4254313,1088138891.826455
154,764295940.0,-5.947847010823303e-08,-1.0010051634473306e-09,-4.344349819377485e-10,148988534121.99997,2507433222.1253114,1088222864.7179563
155,764295950.0,-5.947847605455883e-08,-1.0011100705362732e-09,-4.344685865238994e-10,148988519128.0596,2507695502.429647,1088306823.034273
156,764295960.0,-5.9478481957537557e-08,-1.0012149672442986e-09,-4.345021848634332e-10,148988504188.42194,2507957759.3671927,1088390766.8595145
157,764295970.0,-5.947848781714058e-08,-1.0013198535818448e-09,-4.3453577698951876e-10,148988489303.12146,2508219992.9667597,1088474696.2778263
158,764295980.0,-5.947849363333943e-08,-1.001424729559378e-09,-4.345693629353409e-10,148988474472.19238,2508482203.2572155,1088558611.3733892
159,764295990.0,-5.947849940610575e-08,-1.0015295951873886e-09,-4.346029427340989e-10,148988459695.66885,2508744390.267485,1088642512.2304175
160,764296000.0,-5.947850513541124e-08,-1.0016344504763896e-09,-4.346365164190067e-10,148988444973.58484,2509006554.0265474,1088726398.9331608
161,764296010.0,-5.94785108212277e-08,-1.0017392954369217e-09,-4.346700840232937e-10,148988430305.9742,2509268694.563441,1088810271.5659032
162,764296020.0,-5.947851646352709e-08,-1.0018441300795495e-09,-4.347036455802031e-10,148988415692.87064,2509530811.9072566,1088894130.212961
163,764296030.0,-5.9478522062281485e-08,-1.0019489544148628e-09,-4.347372011229941e-10,148988401134.3077,2509792906.0871444,1088977974.9586866
164,764296040.0,-5.947852761746285e-08,-1.0020537684534726e-09,-4.34770750684938e-10,148988386630.31897,2510054977.1323085,1089061805.887465
165,764296050.0,-5.947853312904365e-08,-1.0021585722060219e-09,-4.348042942993236e-10,148988372180.93765,2510317025.0720105,1089145623.0837142
166,764296060.0,-5.9478538596996144e-08,-1.0022633656831732e-09,-4.3483783199945273e-10,148988357786.1969,2510579049.9355664,1089229426.6318865
167,764296070.0,-5.9478544021292734e-08,-1.002368148895612e-09,-4.3487136381863993e-10,148988343446.1299,2510841051.752348,1089313216.6164658
168,764296080.0,-5.947854940190603e-08,-1.002472921854055e-09,-4.3490488979021695e-10,148988329160.76947,2511103030.5517845,1089396993.1219707
169,764296090.0,-5.947855473880873e-08,-1.002577684569238e-09,-4.349384099475278e-10,148988314930.1484,2511364986.3633585,1089480756.2329504
170,764296100.0,-5.9478560031973546e-08,-1.0026824370519242e-09,-4.3497192432393085e-10,148988300754.29938,2511626919.2166104,1089564506.033988
171,764296110.0,-5.947856528137337e-08,-1.0027871793129e-09,-4.3500543295279846e-10,148988286633.2549,2511888829.141135,1089648242.6096978
172,764296120.0,-5.947857048698118e-08,-1.0028919113629764e-09,-4.350389358675171e-10,148988272567.04736,2512150716.166581,1089731966.0447268
173,764296130.0,-5.947857564877011e-08,-1.0029966332129916e-09,-4.3507243310148734e-10,148988258555.70892,2512412580.322655,1089815676.423753
174,764296140.0,-5.947858076671323e-08,-1.0031013448738033e-09,-4.351059246881219e-10,148988244599.27185,2512674421.639118,1089899373.8314867
175,764296150.0,-5.947858584078395e-08,-1.0032060463562988e-09,-4.351394106608494e-10,148988230697.76804,2512936240.1457863,1089983058.3526692
176,764296160.0,-5.94785908709556e-08,-1.003310737671387e-09,-4.3517289105311074e-10,148988216851.2293,2513198035.8725305,1090066730.0720732
177,764296170.0,-5.947859585720175e-08,-1.0034154188300021e-09,-4.352063658983605e-10,148988203059.6874,2513459808.849276,1090150389.074502
178,764296180.0,-5.9478600799495974e-08,-1.0035200898431033e-09,-4.352398352300667e-10,148988189323.1739,2513721559.1060057,1090234035.4447896
179,764296190.0,-5.947860569781196e-08,-1.0036247507216718e-09,-4.352732990817105e-10,148988175641.72028,2513983286.6727552,1090317669.2678015
180,764296200.0,-5.947861055212359e-08,-1.0037294014767168e-09,-4.353067574867867e-10,148988162015.35776,2514244991.579615,1090401290.6284318
181,764296210.0,-5.94786153624047e-08,-1.003834042119268e-09,-4.353402104788025e-10,148988148444.1176,2514506673.8567314,1090484899.6116064
182,764296220.0,-5.947862012862946e-08,-1.0039386726603839e-09,-4.3537365809127984e-10,148988134928.0308,2514768333.5343037,1090568496.30228
183,764296230.0,-5.9478624850771895e-08,-1.0040432931111427e-09,-4.354071003577517e-10,148988121467.12823,2515029970.642588,1090652080.7854376
184,764296240.0,-5.94786295288063e-08,-1.00414790348265e-09,-4.3544053731176493e-10,148988108061.44073,2515291585.211895,1090735653.1460931
185,764296250.0,-5.9478634162707004e-08,-1.004252503786034e-09,-4.3547396898687927e-10,148988094710.9989,2515553177.272587,1090819213.4692912
186,764296260.0,-5.947863875244856e-08,-1.0043570940324493e-09,-4.355073954166676e-10,148988081415.8332,2515814746.8550816,1090902761.8401034
187,764296270.0,-5.9478643298005356e-08,-1.004461674233071e-09,-4.355408166347137e-10,148988068175.97406,2516076293.989855,1090986298.343632
188,764296280.0,-5.947864779935221e-08,-1.0045662443991022e-09,-4.355742326746163e-10,148988054991.45166,2516337818.7074313,1091069823.0650072
189,764296290.0,-5.947865225646385e-08,-1.004670804541768e-09,-4.356076435699851e-10,148988041862.29608,2516599321.0383925,1091153336.0893872
190,764296300.0,-5.947865666931518e-08,-1.0047753546723178e-09,-4.356410493544426e-10,148988028788.53732,2516860801.0133743,1091236837.501959
191,764296310.0,-5.947866103788112e-08,-1.0048798948020253e-09,-4.356744500616234e-10,148988015770.20523,2517122258.663067,1091320327.3879383
192,764296320.0,-5.94786653621368e-08,-1.0049844249421875e-09,-4.357078457251747e-10,148988002807.32944,2517383694.0182114,1091403805.8325672
193,764296330.0,-5.9478669642057495e-08,-1.0050889451041289e-09,-4.357412363787567e-10,148987989899.93948,2517645107.109607,1091487272.9211166
194,764296340.0,-5.947867387761843e-08,-1.005193455299193e-09,-4.357746220560398e-10,148987977048.06482,2517906497.9681034,1091570728.7388842
195,764296350.0,-5.947867806879505e-08,-1.0052979555387511e-09,-4.3580800279070793e-10,148987964251.7347,2518167866.624607,1091654173.371195
196,764296360.0,-5.947868221556285e-08,-1.0054024458341954e-09,-4.3584137861645607e-10,148987951510.97833,2518429213.1100745,1091737606.9034016
