,Time,ax SRP [m/s^2],ay SRP [m/s^2],az SRP [m/s^2],rx Sun [m],ry Sun [m],rz Sun [m]
21,764294610.0,-5.009776052863172e-08,-8.210800157302392e-10,-3.5605015217164226e-10,148994671564.02682,2441956406.446463,1058921095.9403441
22,764294620.0,-5.0097747735394334e-08,-8.211644857753499e-10,-3.560998828406745e-10,148994682819.0779,2442208435.1298914,1059069349.30474
23,764294630.0,-5.009773491740732e-08,-8.212489689257847e-10,-3.5614961850003257e-10,148994694108.92413,2442460504.733318,1059217618.3794738
24,764294640.0,-5.009772207468835e-08,-8.213334651968582e-10,-3.561993591285764e-10,148994705433.5384,2442712615.3015714,1059365903.1014445
25,764294650.0,-5.0097709207255045e-08,-8.21417974603852e-10,-3.562491047051553e-10,148994716792.89377,2442964766.8793907,1059514203.4075233
26,764294660.0,-5.009769631512517e-08,-8.215024971620206e-10,-3.56298855208612e-10,148994728186.96304,2443216959.511421,1059662519.2345557
27,764294670.0,-5.0097683398316454e-08,-8.215870328865889e-10,-3.563486106177803e-10,148994739615.71906,2443469193.242221,1059810850.519361
28,764294680.0,-5.00976704568468e-08,-8.216715817927527e-10,-3.563983709114862e-10,148994751079.1345,2443721468.1162524,1059959197.1987312
29,764294690.0,-5.0097657490733994e-08,-8.21756143895676e-10,-3.564481360685466e-10,148994762577.1821,2443973784.1778893,1060107559.2094336
30,764294700.0,-5.0097644499995974e-08,-8.218407192104959e-10,-3.564979060677715e-10,148994774109.83444,2444226141.4714136,1060255936.4882089
31,764294710.0,-5.0097631484650694e-08,-8.219253077523193e-10,-3.5654768088796213e-10,148994785677.06406,2444478540.041015,1060404328.9717722
32,764294720.0,-5.009761844471617e-08,-8.220099095362225e-10,-3.5659746050791174e-10,148994797278.8434,2444730979.9307923,1060552736.5968126
33,764294730.0,-5.00976053802105e-08,-8.220945245772551e-10,-3.5664724490640646e-10,148994808915.14484,2444983461.184753,1060701159.2999939
34,764294740.0,-5.0097592291151765e-08,-8.221791528904345e-10,-3.5669703406222363e-10,148994820585.94064,2445235983.846812,1060849597.0179552
35,764294750.0,-5.009757917755817e-08,-8.222637944907493e-10,-3.567468279541332e-10,148994832291.20312,2445488547.960792,1060998049.6873093
36,764294760.0,-5.00975660394479e-08,-8.223484493931594e-10,-3.567966265608972e-10,148994844030.9044,2445741153.570425,1061146517.2446445
37,764294770.0,-5.009755287683922e-08,-8.224331176125937e-10,-3.5684642986126975e-10,148994855805.01657,2445993800.7193513,1061294999.626524
38,764294780.0,-5.009753968975043e-08,-8.22517799163952e-10,-3.568962378339975e-10,148994867613.5117,2446246489.4511175,1061443496.7694867
39,764294790.0,-5.0097526478199926e-08,-8.226024940621056e-10,-3.569460504578195e-10,148994879456.3617,2446499219.8091807,1061592008.6100457
40,764294800.0,-5.009751324220611e-08,-8.226872023218944e-10,-3.569958677114671e-10,148994891333.53845,2446751991.8369026,1061740535.0846909
41,764294810.0,-5.009749998178744e-08,-8.227719239581296e-10,-3.5704568957366403e-10,148994903245.01376,2447004805.577555,1061889076.1298869
42,764294820.0,-5.0097486696962424e-08,-8.228566589855917e-10,-3.570955160231262e-10,148994915190.75946,2447257661.074316,1062037631.6820738
43,764294830.0,-5.0097473387749624e-08,-8.22941407419033e-10,-3.571453470385627e-10,148994927170.74713,2447510558.370273,1062186201.6776687
44,764294840.0,-5.0097460054167614e-08,-8.230261692731744e-10,-3.5719518259867454e-10,148994939184.94843,2447763497.50842,1062334786.0530638
45,764294850.0,-5.00974466962351e-08,-8.231109445627086e-10,-3.5724502268215617e-10,148994951233.3348,2448016478.531658,1062483384.7446278
46,764294860.0,-5.009743331397074e-08,-8.231957333022961e-10,-3.5729486726769355e-10,148994963315.87784,2448269501.482796,1062631997.6887056
47,764294870.0,-5.0097419907393335e-08,-8.232805355065711e-10,-3.573447163339666e-10,148994975432.54883,2448522566.4045515,1062780624.8216184
48,764294880.0,-5.009740647652167e-08,-8.233653511901345e-10,-3.5739456985964723e-10,148994987583.31912,2448775673.339546,1062929266.0796646
49,764294890.0,-5.009739302137461e-08,-8.234501803675597e-10,-3.5744442782340046e-10,148994999768.15994,2449028822.3303113,1063077921.3991184
50,764294900.0,-5.0097379541971074e-08,-8.23535023053389e-10,-3.5749429020388426e-10,148995011987.04248,2449282013.419285,1063226590.7162313
51,764294910.0,-5.009736603832994e-08,-8.236198792621333e-10,-3.5754415697974863e-10,148995024239.9379,2449535246.648811,1063375273.9672321
52,764294920.0,-5.0097352510470264e-08,-8.237047490082771e-10,-3.575940281296376e-10,148995036526.8172,2449788522.061143,1063523971.088326
53,764294930.0,-5.00973389584111e-08,-8.23789632306273e-10,-3.5764390363218804e-10,148995048847.6513,2450041839.6984396,1063672682.015696
54,764294940.0,-5.0097325382171515e-08,-8.238745291705424e-10,-3.5769378346602916e-10,148995061202.41116,2450295199.6027656,1063821406.6855023
55,764294950.0,-5.009731178177061e-08,-8.239594396154771e-10,-3.5774366760978336e-10,148995073591.0677,2450548601.8160944,1063970145.033883
56,764294960.0,-5.0097298157227656e-08,-8.24044363655441e-10,-3.577935560420671e-10,148995086013.59152,2450802046.380303,1064118896.9969528
57,764294970.0,-5.009728450856192e-08,-8.241293013047673e-10,-3.578434487414899e-10,148995098469.95334,2451055533.3371797,1064267662.5108057
58,764294980.0,-5.0097270835792584e-08,-8.242142525777559e-10,-3.5789334568665276e-10,148995110960.12387,2451309062.728416,1064416441.5115123
59,764294990.0,-5.0097257138939034e-08,-8.242992174886799e-10,-3.5794324685615197e-10,148995123484.0736,2451562634.59561,1064565233.9351224
60,764295000.0,-5.009724341802069e-08,-8.243841960517822e-10,-3.579931522285765e-10,148995136041.773,2451816248.980269,1064714039.717663
61,764295010.0,-5.009722967305695e-08,-8.244691882812735e-10,-3.580430617825084e-10,148995148633.19254,2452069905.9238033,1064862858.7951406
62,764295020.0,-5.00972159040673e-08,-8.245541941913349e-10,-3.580929754965231e-10,148995161258.30255,2452323605.4675307,1065011691.1035392
63,764295030.0,-5.00972021110713e-08,-8.246392137961191e-10,-3.581428933491901e-10,148995173917.0732,2452577347.652676,1065160536.5788218
64,764295040.0,-5.0097188294088445e-08,-8.247242471097448e-10,-3.581928153190711e-10,148995186609.4749,2452831132.520369,1065309395.1569297
65,764295050.0,-5.009717445313851e-08,-8.248092941463065e-10,-3.5824274138472377e-10,148995199335.4776,2453084960.111647,1065458266.7737845
66,764295060.0,-5.0097160588240996e-08,-8.248943549198609e-10,-3.5829267152469623e-10,148995212095.05148,2453338830.467453,1065607151.3652854
67,764295070.0,-5.0097146699415727e-08,-8.249794294444397e-10,-3.5834260571753286e-10,148995224888.1665,2453592743.628634,1065756048.8673116
68,764295080.0,-5.00971327866825e-08,-8.250645177340444e-10,-3.583925439417708e-10,148995237714.79257,2453846699.6359468,1065904959.2157212
69,764295090.0,-5.009711885006103e-08,-8.251496198026412e-10,-3.5844248617593977e-10,148995250574.89963,2454100698.5300493,1066053882.3463516
70,764295100.0,-5.009710488957129e-08,-8.252347356641715e-10,-3.584924323985658e-10,148995263468.45737,2454354740.351508,1066202818.1950207
71,764295110.0,-5.009709090523309e-08,-8.25319865332542e-10,-3.5854238258816603e-10,148995276395.43564,2454608825.1407957,1066351766.6975253
72,764295120.0,-5.009707689706647e-08,-8.254050088216329e-10,-3.585923367232535e-10,148995289355.804,2454862952.938289,1066500727.7896421
73,764295130.0,-5.009706286509139e-08,-8.254901661452908e-10,-3.586422947823342e-10,148995302349.53204,2455117123.7842717,1066649701.4071285
74,764295140.0,-5.0097048809327994e-08,-8.255753373173343e-10,-3.5869225674390864e-10,148995315376.5893,2455371337.7189317,1066798687.485721
75,764295150.0,-5.009703472979629e-08,-8.256605223515484e-10,-3.587422225864706e-10,148995328436.94525,2455625594.7823634,1066947685.9611378
76,764295160.0,-5.009702062651645e-08,-8.257457212616899e-10,-3.587921922885082e-10,148995341530.56927,2455879895.0145655,1067096696.7690759
77,764295170.0,-5.009700649950869e-08,-8.258309340614847e-10,-3.588421658285041e-10,148995354657.4307,2456134238.4554434,1067245719.8452142
78,764295180.0,-5.00969923487933e-08,-8.259161607646288e-10,-3.588921431849351e-10,148995367817.4987,2456388625.1448064,1067394755.1252115
79,764295190.0,-5.009697817439044e-08,-8.260014013847847e-10,-3.5894212433627096e-10,148995381010.74255,2456643055.122371,1067543802.5447079
80,764295200.0,-5.0096963976320536e-08,-8.260866559355863e-10,-3.589921092609769e-10,148995394237.13138,2456897528.427755,1067692862.039324
81,764295210.0,-5.009694975460404e-08,-8.2617192443064e-10,-3.5904209793751306e-10,148995407496.6341,2457152045.100486,1067841933.5446621
82,764295220.0,-5.009693550926126e-08,-8.262572068835149e-10,-3.5909209034433187e-10,148995420789.21982,2457406605.179993,1067991016.9963057
83,764295230.0,-5.0096921240312736e-08,-8.263425033077546e-10,-3.591420864598818e-10,148995434114.8574,2457661208.705612,1068140112.3298188
84,764295240.0,-5.009690694777901e-08,-8.264278137168701e-10,-3.591920862626052e-10,148995447473.5157,2457915855.7165837,1068289219.4807479
85,764295250.0,-5.009689263168067e-08,-8.265131381243424e-10,-3.5924208973093924e-10,148995460865.1634,2458170546.2520514,1068438338.3846213
86,764295260.0,-5.0096878292038295e-08,-8.265984765436204e-10,-3.592920968433147e-10,148995474289.76932,2458425280.3510656,1068587468.9769477
87,764295270.0,-5.0096863928872564e-08,-8.266838289881233e-10,-3.5934210757815766e-10,148995487747.3021,2458680058.052582,1068736611.1932194
88,764295280.0,-5.009684954220418e-08,-8.267691954712391e-10,-3.5939212191388865e-10,148995501237.7303,2458934879.395458,1068885764.9689101
89,764295290.0,-5.0096835132053984e-08,-8.268545760063264e-10,-3.594421398289235e-10,148995514761.0223,2459189744.4184575,1069034930.239475
90,764295300.0,-5.009682069844269e-08,-8.269399706067101e-10,-3.594921613016711e-10,148995528317.14676,2459444653.160249,1069184106.9403529
91,764295310.0,-5.0096806241391214e-08,-8.270253792856874e-10,-3.5954218631053693e-10,148995541906.0719,2459699605.659406,1069333295.0069642
92,764295320.0,-5.009679176092042e-08,-8.271108020565219e-10,-3.5959221483392e-10,148995555527.76608,2459954601.954404,1069482494.3747127
93,764295330.0,-5.009677725705127e-08,-8.271962389324482e-10,-3.596422468502149e-10,148995569182.1975,2460209642.0836244,1069631704.978984
94,764295340.0,-5.009676272980477e-08,-8.272816899266688e-10,-3.596922823378105e-10,148995582869.3344,2460464726.085353,1069780926.7551475
95,764295350.0,-5.0096748179201984e-08,-8.273671550523573e-10,-3.597423212750914e-10,148995596589.14484,2460719853.9977803,1069930159.6385548
96,764295360.0,-5.0096733605263936e-08,-8.274526343226528e-10,-3.597923636404362e-10,148995610341.59686,2460975025.8589997,1070079403.5645416
97,764295370.0,-5.009671900801186e-08,-8.275381277506678e-10,-3.598424094122199e-10,148995624126.6584,2461230241.7070084,1070228658.468426
98,764295380.0,-5.009670438746687e-08,-8.276236353494802e-10,-3.598924585688109e-10,148995637944.2974,2461485501.5797105,1070377924.2855102
99,764295390.0,-5.0096689743650166e-08,-8.277091571321374e-10,-3.599425110885735e-10,148995651794.48175,2461740805.5149107,1070527200.9510797
100,764295400.0,-5.009667507658306e-08,-8.277946931116573e-10,-3.5999256694986764e-10,148995665677.17917,2461996153.5503187,1070676488.4004043
101,764295410.0,-5.0096660386286893e-08,-8.278802433010261e-10,-3.6004262613104783e-10,148995679592.35736,2462251545.7235484,1070825786.5687363
102,764295420.0,-5.0096645672782995e-08,-8.279658077131984e-10,-3.6009268861046404e-10,148995693539.984,2462506982.0721173,1070975095.3913134
103,764295430.0,-5.009663093609277e-08,-8.28051386361098e-10,-3.6014275436646147e-10,148995707520.02667,2462762462.633447,1071124414.8033565
104,764295440.0,-5.009661617623774e-08,-8.281369792576188e-10,-3.6019282337738126e-10,148995721532.45282,2463017987.444863,1071273744.7400718
105,764295450.0,-5.0096601393239324e-08,-8.282225864156211e-10,-3.6024289562155883e-10,148995735577.22995,2463273556.543593,1071423085.1366489
106,764295460.0,-5.0096586587119196e-08,-8.283082078479369e-10,-3.6029297107732634e-10,148995749654.32538,2463529169.966769,1071572435.928262
107,764295470.0,-5.0096571757898784e-08,-8.283938435673631e-10,-3.6034304972300974e-10,148995763763.70648,2463784827.751427,1071721797.0500706
108,764295480.0,-5.009655690559984e-08,-8.284794935866695e-10,-3.603931315369322e-10,148995777905.3405,2464040529.934507,1071871168.4372188
109,764295490.0,-5.009654203024405e-08,-8.285651579185937e-10,-3.60443216497412e-10,148995792079.19458,2464296276.5528507,1072020550.0248355
110,764295500.0,-5.009652713185311e-08,-8.286508365758395e-10,-3.6049330458276235e-10,148995806285.23587,2464552067.6432037,1072169941.7480347
111,764295510.0,-5.009651221044881e-08,-8.28736529571082e-10,-3.6054339577129283e-10,148995820523.4314,2464807903.2422147,1072319343.5419159
112,764295520.0,-5.0096497266052986e-08,-8.288222369169647e-10,-3.6059349004130855e-10,148995834793.74817,2465063783.3864374,1072468755.3415637
113,764295530.0,-5.00964822986875e-08,-8.289079586260996e-10,-3.606435873711107e-10,148995849096.15305,2465319708.112326,1072618177.0820484
114,764295540.0,-5.009646730837426e-08,-8.28993694711066e-10,-3.6069368773899524e-10,148995863430.613,2465575677.45624,1072767608.6984253
115,764295550.0,-5.009645229513521e-08,-8.29079445184413e-10,-3.607437911232547e-10,148995877797.0948,2465831691.4544406,1072917050.1257364
116,764295560.0,-5.009643725899241e-08,-8.291652100586598e-10,-3.607938975021784e-10,148995892195.56503,2466087750.143091,1073066501.2990091
117,764295570.0,-5.0096422199967865e-08,-8.292509893462924e-10,-3.608440068540502e-10,148995906625.99048,2466343853.5582614,1073215962.1532575
118,764295580.0,-5.00964071180837e-08,-8.293367830597656e-10,-3.6089411915715034e-10,148995921088.3377,2466600001.7359214,1073365432.6234807
119,764295590.0,-5.009639201336202e-08,-8.294225912115025e-10,-3.609442343897552e-10,148995935582.5733,2466856194.7119436,1073514912.6446648
120,764295600.0,-5.0096376885825046e-08,-8.295084138138962e-10,-3.6099435253013777e-10,148995950108.6636,2467112432.5221043,1073664402.1517825
121,764295610.0,-5.009636173549501e-08,-8.29594250879307e-10,-3.6104447355656627e-10,148995964666.57513,2467368715.2020826,1073813901.0797932
122,764295620.0,-5.0096346562394135e-08,-8.296801024200636e-10,-3.610945974473054e-10,148995979256.2742,2467625042.78746,1073963409.3636427
123,764295630.0,-5.009633136654477e-08,-8.297659684484638e-10,-3.611447241806163e-10,148995993877.72708,2467881415.3137193,1074112926.9382634
124,764295640.0,-5.009631614796935e-08,-8.298518489767757e-10,-3.611948537347568e-10,148996008530.89993,2468137832.8162494,1074262453.7385755
125,764295650.0,-5.009630090669019e-08,-8.299377440172316e-10,-3.6124498608797966e-10,148996023215.75894,2468394295.330337,1074411989.6994853
126,764295660.0,-5.0096285642729814e-08,-8.300236535820367e-10,-3.6129512121853574e-10,148996037932.2702,2468650802.8911757,1074561534.755888
127,764295670.0,-5.009627035611064e-08,-8.301095776833608e-10,-3.6134525910467033e-10,148996052680.39972,2468907355.5338593,1074711088.8426642
128,764295680.0,-5.009625504685533e-08,-8.301955163333456e-10,-3.6139539972462743e-10,148996067460.1134,2469163953.293382,1074860651.8946834
129,764295690.0,-5.0096239714986355e-08,-8.302814695440977e-10,-3.614455430566453e-10,148996082271.37726,2469420596.2046447,1075010223.8468025
130,764295700.0,-5.009622436052645e-08,-8.303674373276963e-10,-3.6149568907896104e-10,148996097114.15695,2469677284.3024473,1075159804.6338665
131,764295710.0,-5.009620898349822e-08,-8.304534196961844e-10,-3.61545837769806e-10,148996111988.41837,2469934017.6214933,1075309394.1907077
132,764295720.0,-5.0096193583924436e-08,-8.305394166615769e-10,-3.6159598910741e-10,148996126894.12714,2470190796.1963873,1075458992.4521468
133,764295730.0,-5.009617816182784e-08,-8.306254282358548e-10,-3.6164614306999834e-10,148996141831.24896,2470447620.061637,1075608599.3529928
134,764295740.0,-5.009616271723124e-08,-8.307114544309687e-10,-3.616962996357939e-10,148996156799.74936,2470704489.251652,1075758214.8280435
135,764295750.0,-5.009614725015752e-08,-8.30797495258837e-10,-3.617464587830157e-10,148996171799.59384,2470961403.800742,1075907838.812084
136,764295760.0,-5.0096131760629564e-08,-8.308835507313462e-10,-3.617966204898801e-10,148996186830.74786,2471218363.743122,1076057471.2398894
137,764295770.0,-5.0096116248670296e-08,-8.309696208603514e-10,-3.6184678473459966e-10,148996201893.17685,2471475369.112907,1076207112.0462227
138,764295780.0,-5.0096100714302705e-08,-8.310557056576752e-10,-3.6189695149538437e-10,148996216986.84607,2471732419.9441133,1076356761.1658363
139,764295790.0,-5.0096085157549926e-08,-8.311418051351115e-10,-3.619471207504422e-10,148996232111.7207,2471989516.27066,1076506418.5334718
140,764295800.0,-5.009606957843487e-08,-8.312279193044165e-10,-3.61997292477975e-10,148996247267.7661,2472246658.126367,1076656084.0838587
141,764295810.0,-5.009605397698079e-08,-8.313140481773208e-10,-3.620474666561853e-10,148996262454.9473,2472503845.5449576,1076805757.7517178
142,764295820.0,-5.009603835321079e-08,-8.314001917655184e-10,-3.620976432632701e-10,148996277673.22937,2472761078.560054,1076955439.4717577
143,764295830.0,-5.009602270714811e-08,-8.314863500806749e-10,-3.6214782227742504e-10,148996292922.57736,2473018357.2051826,1077105129.1786773
144,764295840.0,-5.009600703881596e-08,-8.315725231344213e-10,-3.621980036768422e-10,148996308202.95618,2473275681.5137696,1077254826.8071656
145,764295850.0,-5.0095991348237686e-08,-8.316587109383593e-10,-3.622481874397112e-10,148996323514.3307,2473533051.5191445,1077404532.2919006
146,764295860.0,-5.0095975635436556e-08,-8.317449135040559e-10,-3.622983735442185e-10,148996338856.66577,2473790467.2545366,1077554245.567551
147,764295870.0,-5.0095959900436056e-08,-8.318311308430493e-10,-3.6234856196854887e-10,148996354229.9261,2474047928.753076,1077703966.568775
148,764295880.0,-5.0095944143259565e-08,-8.319173629668437e-10,-3.6239875269088365e-10,148996369634.07635,2474305436.0477962,1077853695.230222
149,764295890.0,-5.0095928363930456e-08,-8.320036098869095e-10,-3.624489456894007e-10,148996385069.0813,2474562989.171631,1078003431.4865313
150,764295900.0,-5.009591256247239e-08,-8.320898716146902e-10,-3.624991409422777e-10,148996400534.9054,2474820588.1574154,1078153175.2723322
151,764295910.0,-5.0095896738908875e-08,-8.321761481615936e-10,-3.6254933842768807e-10,148996416031.51315,2475078233.037885,1078302926.5222456
152,764295920.0,-5.009588089326352e-08,-8.322624395389967e-10,-3.6259953812380324e-10,148996431558.86902,2475335923.845678,1078452685.170883
153,764295930.0,-5.009586502555989e-08,-8.323487457582429e-10,-3.6264974000879165e-10,148996447116.93744,2475593660.6133327,1078602451.152846
154,764295940.0,-5.0095849135821775e-08,-8.324350668306462e-10,-3.6269994406082064e-10,148996462705.68265,2475851443.373288,1078752224.4027286
155,764295950.0,-5.0095833224072836e-08,-8.325214027674866e-10,-3.6275015025805425e-10,148996478325.06897,2476109272.1578856,1078902004.8551154
156,764295960.0,-5.009581729033689e-08,-8.326077535800127e-10,-3.628003585786545e-10,148996493975.06058,2476367146.999366,1079051792.4445822
157,764295970.0,-5.009580133463775e-08,-8.326941192794412e-10,-3.6285056900078154e-10,148996509655.62158,2476625067.9298716,1079201587.1056964
158,764295980.0,-5.0095785356999296e-08,-8.327804998769567e-10,-3.62900781502593e-10,148996525366.71603,2476883034.9814453,1079351388.7730174
159,764295990.0,-5.0095769357445346e-08,-8.328668953837105e-10,-3.6295099606224374e-10,148996541108.30804,2477141048.186033,1079501197.3810956
160,764296000.0,-5.0095753335999916e-08,-8.32953305810823e-10,-3.6300121265788765e-10,148996556880.3615,2477399107.5754776,1079651012.864474
161,764296010.0,-5.0095737292686934e-08,-8.330397311693814e-10,-3.6305143126767596e-10,148996572682.84036,2477657213.1815257,1079800835.1576884
162,764296020.0,-5.009572122753052e-08,-8.331261714704434e-10,-3.6310165186975836e-10,148996588515.70834,2477915365.035823,1079950664.1952639
163,764296030.0,-5.009570514055472e-08,-8.332126267250318e-10,-3.6315187444228243e-10,148996604378.92923,2478173563.1699166,1080100499.9117212
164,764296040.0,-5.009568903178357e-08,-8.332990969441364e-10,-3.632020989633928e-10,148996620272.46686,2478431807.615254,1080250342.241572
165,764296050.0,-5.009567290124132e-08,-8.333855821387179e-10,-3.632523254112338e-10,148996636196.28473,2478690098.403183,1080400191.1193194
166,764296060.0,-5.009565674895219e-08,-8.334720823197041e-10,-3.6330255376394777e-10,148996652150.34647,2478948435.564953,1080550046.4794621
167,764296070.0,-5.009564057494027e-08,-8.335585974979863e-10,-3.6335278399967295e-10,148996668134.6157,2479206819.1317115,1080699908.2564886
168,764296080.0,-5.009562437923e-08,-8.3364512768443e-10,-3.634030160965496e-10,148996684149.05576,2479465249.1345086,1080849776.384883
169,764296090.0,-5.0095608161845644e-08,-8.337316728898641e-10,-3.6345325003271357e-10,148996700193.6301,2479723725.604294,1080999650.7991202
170,764296100.0,-5.0095591922811604e-08,-8.338182331250873e-10,-3.635034857863001e-10,148996716268.30206,2479982248.5719185,1081149531.4336703
171,764296110.0,-5.009557566215225e-08,-8.339048084008637e-10,-3.635537233354422e-10,148996732373.03497,2480240818.068132,1081299418.2229958
172,764296120.0,-5.0095559379892076e-08,-8.339913987279275e-10,-3.636039626582724e-10,148996748507.792,2480499434.123584,1081449311.1015525
173,764296130.0,-5.009554307605561e-08,-8.340780041169803e-10,-3.636542037329211e-10,148996764672.53625,2480758096.768826,1081599210.0037904
174,764296140.0,-5.0095526750667294e-08,-8.341646245786885e-10,-3.637044465375162e-10,148996780867.231,2481016806.0343094,1081749114.864153
175,764296150.0,-5.009551040375182e-08,-8.342512601236907e-10,-3.6375469105018666e-10,148996797091.83914,2481275561.9503856,1081899025.6170783
176,764296160.0,-5.009549403533371e-08,-8.343379107625888e-10,-3.638049372490576e-10,148996813346.3237,2481534364.5473046,1082048942.1969976
177,764296170.0,-5.0095477645437666e-08,-8.344245765059542e-10,-3.638551851122541e-10,148996829630.64764,2481793213.8552175,1082198864.538337
178,764296180.0,-5.009546123408843e-08,-8.345112573643269e-10,-3.639054346179e-10,148996845944.77377,2482052109.904176,1082348792.5755162
179,764296190.0,-5.00954448013107e-08,-8.345979533482122e-10,-3.6395568574411727e-10,148996862288.66495,2482311052.7241316,1082498726.2429504
180,764296200.0,-5.0095428347129326e-08,-8.346846644680856e-10,-3.640059384690275e-10,148996878662.28387,2482570042.3449345,1082648665.4750483
181,764296210.0,-5.0095411871569025e-08,-8.347713907343861e-10,-3.640561927707498e-10,148996895065.59332,2482829078.7963357,1082798610.2062142
182,764296220.0,-5.0095395374654805e-08,-8.348581321575259e-10,-3.6410644862740446e-10,148996911498.55576,2483088162.107985,1082948560.370847
183,764296230.0,-5.009537885641155e-08,-8.349448887478806e-10,-3.641567060171085e-10,148996927961.13388,2483347292.3094344,1083098515.9033403
184,764296240.0,-5.0095362316864136e-08,-8.350316605157934e-10,-3.642069649179785e-10,148996944453.29016,2483606469.430134,1083248476.738083
185,764296250.0,-5.009534575603765e-08,-8.351184474715769e-10,-3.642572253081312e-10,148996960974.98703,2483865693.499432,1083398442.80946
186,764296260.0,-5.009532917395712e-08,-8.352052496255097e-10,-3.6430748716568134e-10,148996977526.18686,2484124964.5465775,1083548414.0518503
187,764296270.0,-5.0095312570647565e-08,-8.352920669878384e-10,-3.6435775046874245e-10,148996994106.85205,2484384282.600723,1083698390.3996296
188,764296280.0,-5.009529594613418e-08,-8.353788995687773e-10,-3.6440801519542874e-10,148997010716.94482,2484643647.6909137,1083848371.7871687
189,764296290.0,-5.0095279300442076e-08,-8.35465747378507e-10,-3.6445828132385184e-10,148997027356.42743,2484903059.8460994,1083998358.148834
190,764296300.0,-5.009526263359652e-08,-8.355526104271774e-10,-3.645085488321244e-10,148997044025.26196,2485162519.095127,1084148349.4189885
191,764296310.0,-5.009524594562269e-08,-8.35639488724904e-10,-3.645588176983568e-10,148997060723.41058,2485422025.4667454,1084298345.5319908
192,764296320.0,-5.0095229236545865e-08,-8.357263822817698e-10,-3.6460908790065973e-10,148997077450.8353,2485681578.9895988,1084448346.422196
193,764296330.0,-5.009521250639145e-08,-8.358132911078273e-10,-3.646593594171432e-10,148997094207.49808,2485941179.692235,1084598352.023955
194,764296340.0,-5.0095195755184776e-08,-8.359002152130939e-10,-3.6470963222591664e-10,148997110993.36084,2486200827.6030974,1084748362.2716162
195,764296350.0,-5.0095178982951226e-08,-8.359871546075553e-10,-3.647599063050883e-10,148997127808.3855,2486460522.750533,1084898377.0995238
196,764296360.0,-5.009516218971627e-08,-8.360741093011639e-10,-3.648101816327667e-10,148997144652.5338,2486720265.1627836,1085048396.4420187
