CDM ID,Creation Time,Danger Flag,TCA since J2000 [s],Euclidean miss distance,Mahalanobis miss distance,Probability of collision,NORAD ID 1,NORAD ID 2,Radar Cross-Section 1 [m^2],Radar Cross-Section 2 [m^2],Volume 1 [m^3],Volume 2 [m^3],Position 1 [m],Position 2 [m],Velocity 1 [m/s],Velocity 2 [m/s],Covariance 1,Covariance 2,Relative Position RSW [m],Relative Velocity RSW [m/s]
5,2024-03-21 12:00:00,yes,764406000.7789855,6471.626878991005,564.4591347963311,1.45e-79,36585,91861,13.73,1.0,38.270982011587044,0.752252778063675,"[-10644731.792549077, -23926290.924114935, 3115628.469839825]","[-10648020.908751264, -23920881.538437206, 3114286.0035799234]","[2258.657385695762, -556.1780236981123, 3132.3013528180363]","[2696.3211335146266, -1491.9120817207227, -1709.8188471480785]","[[766159.5065625131, 127472.62412257929, 933472.3323112471, 97.7172012007159, 163.9931863664244, -3.161315531729336], [127472.62412256534, 21266.327914432022, 155298.53009168303, 16.262250306378814, 27.286064310292325, -0.52265892851444], [933472.3323112488, 155298.53009168323, 1137356.6202278929, 119.05401720519663, 199.81056265551234, -3.85001290326919], [97.71720120072334, 16.262250306378984, 119.05401720519671, 0.012464480761113849, 0.020915789324587212, -0.0004030819145054805], [163.9931863664243, 27.286064310292353, 199.81056265551246, 0.020915789324587285, 0.035103980845510654, -0.0006761147778184142], [-3.1613155317293122, -0.5226589285141149, -3.8500129032689943, -0.00040308191450622976, -0.0006761147778184651, 1.4557335579361448e-05]]","[[13874212.416830875, -6013828.730319921, -8783781.002861708, 1198.4088443794171, 2354.5636122350347, -404.8834132968618], [-6013828.730320065, 2606727.9399363715, 3807366.2312497557, -519.4549524274375, -1020.5970682473137, 175.4975046412383], [-8783781.002861772, 3807366.231249698, 5561058.386585822, -758.7159977667249, -1490.679545040412, 256.3314224639897], [1198.4088443794253, -519.4549524274378, -758.7159977667216, 0.10351576289749952, 0.20337965114532577, -0.03497244118247847], [2354.563612235039, -1020.5970682473095, -1490.6795450404147, 0.2033796511453258, 0.39959049561546567, -0.06871177754567598], [-404.8834132968618, 175.49750464123878, 256.33142246398995, -0.034972441182478504, -0.06871177754567599, 0.011816552959345505]]","[3738.7087335027754, 3788.6552773093795, -3681.046407831824]","[-100.24191745102142, 3499.8595534067563, 3500.60144529928]"
