CDM ID,Creation Time,Danger Flag,TCA since J2000 [s],Euclidean miss distance,Mahalanobis miss distance,Probability of collision,NORAD ID 1,NORAD ID 2,Radar Cross-Section 1 [m^2],Radar Cross-Section 2 [m^2],Volume 1 [m^3],Volume 2 [m^3],Position 1 [m],Position 2 [m],Velocity 1 [m/s],Velocity 2 [m/s],Covariance 1,Covariance 2,Relative Position RSW [m],Relative Velocity RSW [m/s]
1,2024-03-21 12:00:00,yes,764456399.986611,1000.5695973247916,197.85149261647692,1.26e-16,36585,91368,13.73,1.0,38.270982011587044,0.752252778063675,"[8492423.319791848, -14519583.671685586, 20150681.568439595]","[8492733.009755433, -14520124.285495024, 20151464.491395313]","[2447.5862959363817, 2875.832848562619, 1049.5630055743204]","[2786.2624040155774, -1125.410189673793, -1846.0033184407512]","[[4403353.689374268, 5770408.406813005, 1596451.2448879988, -294.2346555571773, 631.1457261766236, -842.0178955872317], [5770408.40681301, 7561961.2801444195, 2092113.4337570954, -385.5827389224862, 827.0967617956859, -1103.435926313958], [1596451.2448880014, 2092113.4337570951, 578831.7714325427, -106.67789977069748, 228.82554989232963, -305.2801634618576], [-294.2346555571792, -385.58273892248604, -106.67789977069833, 0.01966211115193054, -0.04217351187634119, 0.056264267225160425], [631.1457261766237, 827.0967617956841, 228.82554989233034, -0.04217351187634118, 0.0904658555043507, -0.12068988603639089], [-842.0178955872328, -1103.43592631399, -305.2801634618598, 0.05626426722516037, -0.12068988603639089, 0.1610149540049288]]","[[30216292.409031097, -11849195.882995171, -21434824.185493797, -1950.2227080054565, 3442.566124782774, -4767.87536891018], [-11849195.882995171, 4646621.835775983, 8405582.674567426, 764.771179622021, -1349.99049884454, 1869.7027852064618], [-21434824.185493786, 8405582.674567424, 15205444.733893715, 1383.4453319389938, -2442.08780679323, 3382.2334549468355], [-1950.2227080054638, 764.7711796220227, 1383.445331939023, 0.12587307936088268, -0.2221901814568846, 0.30772883077356045], [3442.566124782774, -1349.9904988445403, -2442.0878067932304, -0.2221901814568855, 0.39221603367062285, -0.5432078441481416], [-4767.87536891018, 1869.7027852064618, 3382.2334549468374, 0.30772883077356095, -0.5432078441481418, 0.7523315781833507]]","[-1000.2791307717562, -4.634841182600999, -23.65793470037286]","[-100.00259054775108, 3499.850421132844, 3499.9997436527296]"
