CDM ID,Creation Time,Danger Flag,TCA since J2000 [s],Euclidean miss distance,Mahalanobis miss distance,Probability of collision,NORAD ID 1,NORAD ID 2,Radar Cross-Section 1 [m^2],Radar Cross-Section 2 [m^2],Volume 1 [m^3],Volume 2 [m^3],Position 1 [m],Position 2 [m],Velocity 1 [m/s],Velocity 2 [m/s],Covariance 1,Covariance 2,Relative Position RSW [m],Relative Velocity RSW [m/s]
0,2024-03-21 12:00:00,yes,764388000.0005974,9.6388675254576,0.4371815784740354,8.31e-05,36585,91104,13.73,1.0,38.270982011587044,0.752252778063675,"[1275636.535386417, 22943069.01408217, -13887375.17385834]","[1275636.4880829556, 22943077.94628268, -13887371.55152158]","[-2685.197918880013, -1289.33735722534, -2410.744357625178]","[2263.5696877377804, -1385.6989321123872, -2308.7055220080238]","[[301187.29783262935, 142308.86411230353, 273250.3867447189, 4.4486833271458615, 47.41411680581867, -42.108486332811445], [142308.86411229937, 67267.16252487806, 129129.73081801708, 2.101724220993527, 22.40698368035136, -19.897990692999823], [273250.3867447171, 129129.73081804867, 247954.04821732352, 4.033888839313241, 43.020789386016105, -38.204608949235784], [4.448683327145692, 2.101724220995513, 4.033888839313218, 6.695976855211734e-05, 0.0007001138325263008, -0.0006219034543789726], [47.41411680581893, 22.406983680350393, 43.020789386011465, 0.0007001138325260971, 0.007466064179979719, -0.006628891093440175], [-42.108486332811225, -19.897990692992398, -38.204608949238086, -0.0006219034543779876, -0.00662889109344007, 0.005888984671721539]]","[[29479.411074117288, -27428.71004301749, -21157.90623601671, 0.44843898030424423, -8.481792757469124, 6.105851249438911], [-27428.710043017418, 25599.984131338526, 19685.82518204237, -0.4215978222992332, 7.9133506523968125, -5.699675513580357], [-21157.90623601669, 19685.825182042387, 15277.105682954822, -0.31862665181551614, 6.081566167631802, -4.372984826607492], [0.4484389803040227, -0.4215978222994718, -0.3186266518155147, 8.208392055342487e-06, -0.00013035221116494564, 9.417280990452207e-05], [-8.481792757469119, 7.913350652396856, 6.081566167631804, -0.00013035221116494927, 0.00244821733931537, -0.001763631855160692], [6.105851249439826, -5.699675513580299, -4.372984826607442, 9.417280990454139e-05, -0.0017636318551606724, 0.0012733068781288347]]","[-5.756891544908285, 5.2775299633735635, -5.6492162631326375]","[-100.00160475919733, 3500.0005768975225, 3499.9991345943226]"
