CDM ID,Creation Time,Danger Flag,TCA since J2000 [s],Euclidean miss distance,Mahalanobis miss distance,Probability of collision,NORAD ID 1,NORAD ID 2,Radar Cross-Section 1 [m^2],Radar Cross-Section 2 [m^2],Volume 1 [m^3],Volume 2 [m^3],Position 1 [m],Position 2 [m],Velocity 1 [m/s],Velocity 2 [m/s],Covariance 1,Covariance 2,Relative Position RSW [m],Relative Velocity RSW [m/s]
4,2024-03-21 12:00:00,yes,764402399.9993408,23.429494774080094,0.309551499235805,9.34e-06,36585,91787,13.73,1.0,38.270982011587044,0.752252778063675,"[-16946984.284421705, -18739873.738739353, -8071870.801864256]","[-16947001.859897994, -18739858.620656174, -8071874.191173859]","[1162.9967567656513, -2252.1663031080593, 2936.602346730231]","[2566.4611043857826, -1635.2658058084166, -1770.8095848260248]","[[205632.0780932618, -176017.31469010038, 423098.3524177145, 55.209051017875915, 50.50681876671521, 32.24019478413724], [-176017.31469013068, 150746.9048416616, -362182.54009996983, -47.25771078932255, -43.23715654920226, -27.591864274217386], [423098.3524177107, -362182.5400999288, 870556.9361217759, 113.5958367621602, 103.92149797771842, 66.33605570484667], [55.20905101787592, -47.25771078932052, 113.59583676216025, 0.014824301081211124, 0.01356014249016946, 0.008655924121011701], [50.506818766715654, -43.23715654920257, 103.92149797771836, 0.013560142490169565, 0.01240678989234543, 0.00791870106470509], [32.2401947841354, -27.591864274161793, 66.33605570485413, 0.00865592412101257, 0.007918701064705148, 0.005057578315997442]]","[[1872482.985267372, -1126555.8012532508, -1235213.5565518192, 265.1137122336267, 296.14298727674384, 141.60523747851786], [-1126555.8012532562, 677805.3663531353, 743149.0857839981, -159.50207807770326, -178.17148353105347, -85.19655075878333], [-1235213.556551819, 743149.0857839995, 814858.7896458125, -174.88638984292533, -195.35880282839557, -93.4114431202594], [265.1137122336269, -159.50207807770246, -174.88638984292538, 0.0375369428935919, 0.041929071937434614, 0.020048962684443398], [296.1429872767437, -178.17148353105338, -195.35880282839557, 0.04192907193743462, 0.046838014468135555, 0.02239562995037574], [141.60523747851784, -85.19655075878315, -93.41144312025942, 0.020048962684443374, 0.022395629950375726, 0.010710053049535189]]","[-1.5796242393553257, 16.594573993159806, -16.464085962501716]","[-100.00247768554026, 3500.00037637557, 3500.0003373992936]"
